task,stage,network,train_size,total_epochs,seed,structures,atoms,mae_atom,rmse_atom,neutrality_abs_mean,raw_neutrality_abs_mean,mean_abs_charge_correction,element_mae_Cs,element_rmse_Cs,element_mae_I,element_rmse_I,element_mae_Pb,element_rmse_Pb,mode,run_id
deformation,deformation_ood_lambda1p0,medium,160,300,1,100,32000,0.006858197986963205,0.012505182957256588,5.3645976549887564e-15,1.0604341751337052,0.0033138567972928286,0.004972849933372344,0.006183735146187244,0.006129819178895559,0.011425982301707943,0.010928682464757,0.01876166860749017,baseline,deformation__deformation_low_train__baseline__medium__n160_te0300_r1_seed1
deformation,deformation_ood_lambda0p5,medium,160,300,2,100,32000,0.003239282286050729,0.004924253111823221,6.624700787938309e-15,0.053930771946907013,0.00016853366233408448,0.0034320358260883947,0.004329595870201853,0.0026678077430697155,0.004294448176947196,0.004760952374956104,0.00686797551784943,baseline,deformation__deformation_low_train__baseline__medium__n160_te0300_r1_seed2
deformation,deformation_ood_lambda0p75,medium,160,300,2,100,32000,0.0036565569495898664,0.0059425583390360056,6.323830348264892e-15,0.1705962228775024,0.0005331131964921951,0.003514784148137551,0.0044070854443201395,0.003391234166182888,0.006323941476478951,0.004594298101263117,0.006096793301146192,baseline,deformation__deformation_low_train__baseline__medium__n160_te0300_r1_seed2
deformation,deformation_ood_lambda1p0,medium,160,300,2,100,32000,0.004850405425298957,0.008419790931162428,6.8489658389125904e-15,0.36828717172145853,0.0011508974116295578,0.004065803405595944,0.005222474026863838,0.00483475831603088,0.009384730763805775,0.0056819487728062045,0.007935404660998109,baseline,deformation__deformation_low_train__baseline__medium__n160_te0300_r1_seed2
deformation,deformation_ood_lambda0p5,medium,160,600,0,100,32000,0.002498277387628332,0.004032998823411271,6.502576255229542e-15,0.04592577695846559,0.00014351805299520502,0.0026558105194708316,0.0034244023646539954,0.0018840083931766763,0.0032868058158727702,0.0041835512391407955,0.006098326703233471,baseline,deformation__deformation_low_train__baseline__medium__n160_te0600_r1_seed0
deformation,deformation_ood_lambda0p75,medium,160,600,0,100,32000,0.0025115741327521404,0.003746019756776733,6.10400618938911e-15,0.07900494992732984,0.00024689046852290574,0.002783789882785639,0.0035117573320475777,0.0019896599695590966,0.0033921673302221233,0.003805100872297771,0.0048280930959271355,baseline,deformation__deformation_low_train__baseline__medium__n160_te0600_r1_seed0
deformation,deformation_ood_lambda1p0,medium,160,600,0,100,32000,0.003100111517251935,0.0044646362455552265,6.9289018966856016e-15,0.1592580646276474,0.0004976814519613982,0.003569670463155489,0.00436080545598516,0.0023284285669215024,0.003448637131742108,0.004945601422339677,0.006705890366042834,baseline,deformation__deformation_low_train__baseline__medium__n160_te0600_r1_seed0
deformation,deformation_ood_lambda0p5,medium,160,600,1,100,32000,0.002352930677798577,0.003745958018848772,7.345235530920035e-15,0.1770184439420699,0.0005531826373189684,0.0026500939296674915,0.003417946296438073,0.0017323019750765522,0.0026442121106424557,0.003917653534095737,0.006123975624653291,baseline,deformation__deformation_low_train__baseline__medium__n160_te0600_r1_seed1
deformation,deformation_ood_lambda0p75,medium,160,600,1,100,32000,0.0026458565684035432,0.004206955279208774,5.915268275202834e-15,0.08671390354633321,0.00027098094858229126,0.0029872372687677873,0.0037655093081086586,0.0018252916188212112,0.002844890948470039,0.004766170716786292,0.0070734072221808105,baseline,deformation__deformation_low_train__baseline__medium__n160_te0600_r1_seed1
deformation,deformation_ood_lambda1p0,medium,160,600,1,100,32000,0.004291669405612627,0.008745668719711684,6.27831120425526e-15,0.3858550584316254,0.0012057970575988293,0.004097688193549402,0.005020792922572659,0.0026407436138251796,0.004324720113221846,0.009438427993038201,0.01735268374143448,baseline,deformation__deformation_low_train__baseline__medium__n160_te0600_r1_seed1
deformation,deformation_ood_lambda0p5,medium,160,600,2,100,32000,0.002347826651192737,0.003525548401404329,6.936673457857978e-15,0.04690483570098859,0.00014657761156558935,0.0026358829433447677,0.0034363277316731902,0.001717614356564203,0.0025865934066194437,0.0039504072429263045,0.005501610038911822,baseline,deformation__deformation_low_train__baseline__medium__n160_te0600_r1_seed2
deformation,deformation_ood_lambda0p75,medium,160,600,2,100,32000,0.0024117701648734514,0.003446705383728514,6.8112182560753355e-15,0.05468328237533562,0.00017088525742292379,0.002760539757437072,0.003621895775544673,0.0018540166993819493,0.002868437540022743,0.003736260968784336,0.004647252870155882,baseline,deformation__deformation_low_train__baseline__medium__n160_te0600_r1_seed2
deformation,deformation_ood_lambda1p0,medium,160,600,2,100,32000,0.0030515689857304094,0.004312997690031477,8.426592756904939e-15,0.09770255088806161,0.0003053204715251925,0.0036200169333023956,0.004493503375131301,0.002313228410765684,0.0034162399398256836,0.004698142763052599,0.0061486654494603415,baseline,deformation__deformation_low_train__baseline__medium__n160_te0600_r1_seed2
deformation,deformation_ood_lambda0p5,large,5,300,0,100,32000,0.015286825679650064,0.021944907083903516,5.900835375882707e-15,0.6444213205575943,0.002013816626742482,0.022655812389217312,0.030803913593467916,0.012143698840673704,0.01780550487918883,0.017347219487011897,0.022536761744392307,baseline,deformation__deformation_low_train__baseline__large__n005_te0300_r1_seed0
deformation,deformation_ood_lambda0p75,large,5,300,0,100,32000,0.01690103791137226,0.024424346824524518,6.046274592108603e-15,0.48059344768524176,0.0015018545240163804,0.024769867909315506,0.034514947464063715,0.013877822042248831,0.02029872272637318,0.01810185552079929,0.023565813323746954,baseline,deformation__deformation_low_train__baseline__large__n005_te0300_r1_seed0
deformation,deformation_ood_lambda1p0,large,5,300,0,100,32000,0.019825324879307302,0.02880660925132845,4.453104551771503e-15,1.4771952879428865,0.0046162352748215195,0.02340004101546947,0.03066477674917547,0.01810801495213915,0.027876581799323164,0.02140253852464957,0.029622013963837276,baseline,deformation__deformation_low_train__baseline__large__n005_te0300_r1_seed0
deformation,deformation_ood_lambda0p5,large,5,300,1,100,32000,0.01599140003228749,0.025762647214361046,6.867839630331218e-15,1.0915390217490495,0.003411059442965779,0.022727345864957896,0.03397527075165448,0.012859559166578037,0.02299352624874584,0.018650976796745454,0.024044629062528817,baseline,deformation__deformation_low_train__baseline__large__n005_te0300_r1_seed1
deformation,deformation_ood_lambda0p75,large,5,300,1,100,32000,0.01737609472916811,0.0284870311168617,7.074341112911497e-15,0.5911669860035181,0.001847396831260994,0.02597843776071386,0.04164665334218056,0.013651429791444875,0.023534478569538334,0.019947746510792053,0.02571956317749773,baseline,deformation__deformation_low_train__baseline__large__n005_te0300_r1_seed1
deformation,deformation_ood_lambda1p0,large,5,300,1,100,32000,0.020122424587985733,0.03366510225669804,4.684030940893535e-15,1.1327482432872058,0.003539838260272518,0.02525643334713823,0.037483396394619055,0.017440244877432027,0.03305639033314141,0.02303495496049436,0.03136105417428632,baseline,deformation__deformation_low_train__baseline__large__n005_te0300_r1_seed1
deformation,deformation_ood_lambda0p5,large,5,300,2,100,32000,0.01787418596032658,0.026654475376875125,5.970779426434092e-15,0.983770869076252,0.0030742839658632875,0.029774172805948185,0.04255115462915181,0.012096334804489744,0.016772676711117738,0.02330775258221547,0.029962250844040583,baseline,deformation__deformation_low_train__baseline__large__n005_te0300_r1_seed2
deformation,deformation_ood_lambda0p75,large,5,300,2,100,32000,0.01972266996165272,0.03055631225975215,5.540012892879531e-15,0.6267128568887711,0.0019584776777774094,0.033312804503482764,0.05034480773377501,0.013557304544306436,0.019611522590012666,0.024628631671861516,0.031305047099962874,baseline,deformation__deformation_low_train__baseline__large__n005_te0300_r1_seed2
deformation,deformation_ood_lambda1p0,large,5,300,2,100,32000,0.021937207212235084,0.03236446196732475,4.732880753977043e-15,1.0199943661689759,0.0031874823942780496,0.032350303113169505,0.04553930649951358,0.016768199880888762,0.025364883170190148,0.027031133305339614,0.03511882203325202,baseline,deformation__deformation_low_train__baseline__large__n005_te0300_r1_seed2
deformation,deformation_ood_lambda0p5,large,5,600,0,100,32000,0.010250664431881159,0.01511982640798805,5.6787907709576755e-15,0.2251819694042206,0.0007036936543881895,0.014314070389315021,0.018995492609599863,0.008523033172571255,0.013874297183933048,0.011370152252377008,0.014308341850571768,baseline,deformation__deformation_low_train__baseline__large__n005_te0600_r1_seed0
deformation,deformation_ood_lambda0p75,large,5,600,0,100,32000,0.011674843852582854,0.017321338287365786,6.827871601444713e-15,0.8928374147415161,0.0027901169210672377,0.015767895025492182,0.02182391021310376,0.01027625166097035,0.01627574865071374,0.011777569254511037,0.01513805670862593,baseline,deformation__deformation_low_train__baseline__large__n005_te0600_r1_seed0
deformation,deformation_ood_lambda1p0,large,5,600,0,100,32000,0.014122437274549156,0.021144928513674686,5.455635943008019e-15,1.8334817481040955,0.005729630462825299,0.014686573379731272,0.01901917116195331,0.014038893827373005,0.022529956070420094,0.013808931510895487,0.018735377656967853,baseline,deformation__deformation_low_train__baseline__large__n005_te0600_r1_seed0
deformation,deformation_ood_lambda0p5,large,5,600,1,100,32000,0.01097503559224715,0.017304930228216425,5.152545057285351e-15,0.49884946659207346,0.0015589045831002296,0.016555466116871687,0.02347399587864812,0.008659846575697884,0.015185138023806753,0.012340172117270412,0.01595334817836743,baseline,deformation__deformation_low_train__baseline__large__n005_te0600_r1_seed1
deformation,deformation_ood_lambda0p75,large,5,600,1,100,32000,0.01203646194144385,0.019379810274325532,6.3893335067177756e-15,0.49241998970508577,0.0015388124678283929,0.018750743141892602,0.028359962577407083,0.009451486866775665,0.01627188230641178,0.013077105964999646,0.01671153172426713,baseline,deformation__deformation_low_train__baseline__large__n005_te0600_r1_seed1
deformation,deformation_ood_lambda1p0,large,5,600,1,100,32000,0.014305235728720434,0.02314112904380828,5.3990145687521365e-15,1.2248201283812523,0.0038275629011914137,0.017859798812918597,0.025357374001756118,0.012493139151153932,0.022627347825281315,0.016186962377221788,0.022328731312531165,baseline,deformation__deformation_low_train__baseline__large__n005_te0600_r1_seed1
deformation,deformation_ood_lambda0p5,large,5,600,2,100,32000,0.012322615017439238,0.018638437190959083,6.876721414528219e-15,0.39341112613677987,0.001229409769177437,0.020732691465644163,0.030189425768061964,0.008466608647295894,0.011897510525393314,0.015480557679664345,0.02002256243081229,baseline,deformation__deformation_low_train__baseline__large__n005_te0600_r1_seed2
deformation,deformation_ood_lambda0p75,large,5,600,2,100,32000,0.013708913940482308,0.022244630954522622,6.518119377574294e-15,0.5188596644997596,0.0016214364515617491,0.02345005702078924,0.03689969172025891,0.00983964107184632,0.015406496063477472,0.015575589466083329,0.020011257321881224,baseline,deformation__deformation_low_train__baseline__large__n005_te0600_r1_seed2
deformation,deformation_ood_lambda1p0,large,5,600,2,100,32000,0.01606718751953449,0.02453440974462266,5.1048054672264694e-15,1.3843266099691391,0.004326020656153559,0.022918089692248032,0.03324022275487223,0.012926581798722813,0.020575078990878216,0.018638102509255988,0.025194687383434965,baseline,deformation__deformation_low_train__baseline__large__n005_te0600_r1_seed2
deformation,deformation_ood_lambda0p5,large,10,300,0,100,32000,0.015374819711223245,0.022290877171271904,4.8960835385969405e-15,0.668576620221138,0.002089301938191056,0.022575517662247878,0.030705381390392715,0.012242016576366343,0.01842778773697219,0.017572531164769315,0.02286581501625235,baseline,deformation__deformation_low_train__baseline__large__n010_te0300_r1_seed0
deformation,deformation_ood_lambda0p75,large,10,300,0,100,32000,0.016932726150529924,0.02452707797036997,7.343015084870785e-15,0.47563972681760786,0.0014863741463050247,0.024563958337617802,0.034204250852129275,0.013940967086159314,0.02057297117609617,0.018276771156553878,0.02383727256693184,baseline,deformation__deformation_low_train__baseline__large__n010_te0300_r1_seed0
deformation,deformation_ood_lambda1p0,large,10,300,0,100,32000,0.019859635919478022,0.028989958048418862,5.657696533489798e-15,1.4050363633036613,0.004390738635323942,0.02302346980888978,0.03026409776346956,0.01815539090972743,0.028086402247996554,0.02180853705931804,0.03032548022867547,baseline,deformation__deformation_low_train__baseline__large__n010_te0300_r1_seed0
deformation,deformation_ood_lambda0p5,large,10,300,1,100,32000,0.015934484971285568,0.026202256876746686,5.512257317263902e-15,1.129751941487193,0.0035304748171474786,0.022283420658059185,0.03309582938313442,0.012998327261870146,0.024336062081777774,0.018394022412758206,0.02367964635870065,baseline,deformation__deformation_low_train__baseline__large__n010_te0300_r1_seed1
deformation,deformation_ood_lambda0p75,large,10,300,1,100,32000,0.017255686962798066,0.02862026769609294,6.976641486744484e-15,0.6086618930846454,0.0019020684158895166,0.02535370492797665,0.040288039142373756,0.013771112462675473,0.02474777055435711,0.019611392497987257,0.02520150937561778,baseline,deformation__deformation_low_train__baseline__large__n010_te0300_r1_seed1
deformation,deformation_ood_lambda1p0,large,10,300,1,100,32000,0.020126438072120074,0.03457070257279855,4.496403249731884e-15,1.037156169116497,0.0032411130284890535,0.02452876905999437,0.0361601417204318,0.017795358053816015,0.03518574852856879,0.022717347139157934,0.030886903925381525,baseline,deformation__deformation_low_train__baseline__large__n010_te0300_r1_seed1
deformation,deformation_ood_lambda0p5,large,10,300,2,100,32000,0.01774821362073417,0.026486377868968847,6.373790384373023e-15,1.0297454673051833,0.003217954585328698,0.029538924885098822,0.042109700878351176,0.012019439275706341,0.016842377315064716,0.02314382539145299,0.029722333928475154,baseline,deformation__deformation_low_train__baseline__large__n010_te0300_r1_seed2
deformation,deformation_ood_lambda0p75,large,10,300,2,100,32000,0.01952041840775637,0.03024313810272996,6.697975507563569e-15,0.6599336490035058,0.0020622926531359558,0.032930332005926176,0.04961690355606199,0.013432078655421113,0.019636312305320282,0.024375524066592335,0.030897339855660833,baseline,deformation__deformation_low_train__baseline__large__n010_te0300_r1_seed2
deformation,deformation_ood_lambda1p0,large,10,300,2,100,32000,0.021635081707272914,0.032044721773648616,5.206945985491984e-15,0.8928759232163429,0.0027902372600510715,0.031837029856367736,0.04483268629455333,0.01657851324014094,0.025364004530965156,0.026602838959573997,0.034559413042273376,baseline,deformation__deformation_low_train__baseline__large__n010_te0300_r1_seed2
deformation,deformation_ood_lambda0p5,large,10,600,0,100,32000,0.010374519185395911,0.01583786077279996,6.880052083602095e-15,0.2441970467567444,0.0007631157711148262,0.013976292211504187,0.018569813024648527,0.008664688386120056,0.0150751223503834,0.011902238557115198,0.015085531872807333,baseline,deformation__deformation_low_train__baseline__large__n010_te0600_r1_seed0
deformation,deformation_ood_lambda0p75,large,10,600,0,100,32000,0.01180606429106556,0.017574907327713055,5.608846720406291e-15,0.8134979087114332,0.002542180964723229,0.015323108524724375,0.021072272428632126,0.010485283406936408,0.016828222655787147,0.012251362709794196,0.015836001367888833,baseline,deformation__deformation_low_train__baseline__large__n010_te0600_r1_seed0
deformation,deformation_ood_lambda1p0,large,10,600,0,100,32000,0.014322922076284886,0.021430710841247085,4.938272013532696e-15,1.8050986349582672,0.005640933234244586,0.014185146620147861,0.01832317696218972,0.014258768357200703,0.022777458490776902,0.014653158689674454,0.020104730187714817,baseline,deformation__deformation_low_train__baseline__large__n010_te0600_r1_seed0
deformation,deformation_ood_lambda0p5,large,10,600,1,100,32000,0.010914276277157476,0.017368031093454892,5.635492072997294e-15,0.4951031312346458,0.0015471972851082683,0.01560805928343325,0.021704409887703283,0.008776907427352855,0.016027077872314322,0.012632599820295581,0.016326648044438445,baseline,deformation__deformation_low_train__baseline__large__n010_te0600_r1_seed1
deformation,deformation_ood_lambda0p75,large,10,600,1,100,32000,0.011941868923662696,0.01902024365893029,6.190603585309873e-15,0.48082072913646706,0.0015025647785514595,0.017473674818204016,0.025648971758226786,0.009659029226711328,0.016994524356970464,0.01325858211997547,0.01686822508778228,baseline,deformation__deformation_low_train__baseline__large__n010_te0600_r1_seed1
deformation,deformation_ood_lambda1p0,large,10,600,1,100,32000,0.01429106932943105,0.023204634741463757,4.650724250154781e-15,1.214952915608883,0.0037967278612777594,0.016477907199994663,0.02274060668889475,0.012803913121693766,0.023566775202692968,0.01656570008207928,0.022560174965676482,baseline,deformation__deformation_low_train__baseline__large__n010_te0600_r1_seed1
deformation,deformation_ood_lambda0p5,large,10,600,2,100,32000,0.012331779355648905,0.018520444448943064,5.783151735272441e-15,0.4019281631708144,0.0012560255099087951,0.020265557498554698,0.02926831263435468,0.008563874613901134,0.012076082022959645,0.01570171543798642,0.020515967376505954,baseline,deformation__deformation_low_train__baseline__large__n010_te0600_r1_seed2
deformation,deformation_ood_lambda0p75,large,10,600,2,100,32000,0.0136624419234402,0.02187336647260508,5.4178883601707636e-15,0.4865817537903785,0.0015205679805949327,0.02282451778426185,0.03545945706576359,0.009950912319065537,0.01552784386094654,0.01563495487574255,0.020285608295436516,baseline,deformation__deformation_low_train__baseline__large__n010_te0600_r1_seed2
deformation,deformation_ood_lambda1p0,large,10,600,2,100,32000,0.016012716212251688,0.024309864564403736,5.1403326040144745e-15,1.3838023453950883,0.0043243823293596505,0.022197253555175846,0.031934128348239804,0.012973080693162047,0.020513603727018496,0.01894708542659646,0.02593521175407998,baseline,deformation__deformation_low_train__baseline__large__n010_te0600_r1_seed2
deformation,deformation_ood_lambda0p5,large,20,300,0,100,32000,0.010792440483183598,0.015096010074449448,6.411537967210279e-15,0.26230911850929267,0.0008197159953415395,0.014999766489549073,0.020011711691724936,0.00867041786009213,0.012282023164266718,0.012951182346092533,0.016924382322079677,baseline,deformation__deformation_low_train__baseline__large__n020_te0300_r1_seed0
deformation,deformation_ood_lambda0p75,large,20,300,0,100,32000,0.012211009520757944,0.017870061885948564,6.5158989315250435e-15,0.6896536988019943,0.002155167808756232,0.01632487792475149,0.02239073886414922,0.01048056072712643,0.016175817127071737,0.013288487497658936,0.0176175819274449,baseline,deformation__deformation_low_train__baseline__large__n020_te0300_r1_seed0
deformation,deformation_ood_lambda1p0,large,20,300,0,100,32000,0.01491990771306446,0.02222094731455525,5.213607323639735e-15,1.7444784647226335,0.005451495202258229,0.015120521133532749,0.019603531633989424,0.014195923540488972,0.02251750687040757,0.016891246810322627,0.02373688476358726,baseline,deformation__deformation_low_train__baseline__large__n020_te0300_r1_seed0
deformation,deformation_ood_lambda0p5,large,20,300,1,100,32000,0.0109345434786228,0.01772083532405306,5.694333893302428e-15,0.494414621591568,0.00154504569247365,0.014374323929427193,0.01954998633281945,0.009194784876861378,0.01741969916948366,0.01271403883310268,0.016661341477554457,baseline,deformation__deformation_low_train__baseline__large__n020_te0300_r1_seed1
deformation,deformation_ood_lambda0p75,large,20,300,1,100,32000,0.011881920222588814,0.019038724617551916,6.729061752253074e-15,0.4177860409021378,0.0013055813778191806,0.015856555470178137,0.022425655499695375,0.010085264000673002,0.018446111371995574,0.01329725364074693,0.01699052902294912,baseline,deformation__deformation_low_train__baseline__large__n020_te0300_r1_seed1
deformation,deformation_ood_lambda1p0,large,20,300,1,100,32000,0.014538429128198185,0.024350988681592307,5.38902256153051e-15,1.073024869263172,0.003353202716447413,0.014740618287090912,0.01972495361501337,0.013511049801512855,0.026019820160183192,0.017418377949361467,0.02333851602471603,baseline,deformation__deformation_low_train__baseline__large__n020_te0300_r1_seed1
deformation,deformation_ood_lambda0p5,large,20,300,2,100,32000,0.012322616833297068,0.01836628603111453,6.863398738232718e-15,0.41344232380390167,0.0012920072618871927,0.01983310075238114,0.028243559149089856,0.008741409083925343,0.012252706525397122,0.015555756162328176,0.020940802942649987,baseline,deformation__deformation_low_train__baseline__large__n020_te0300_r1_seed2
deformation,deformation_ood_lambda0p75,large,20,300,2,100,32000,0.013554060341854347,0.021484513946252656,6.609157665593557e-15,0.3884177979826927,0.0012138056186959147,0.022207912991114423,0.033838213997761,0.010083969957107912,0.015734368457441753,0.015310478846833578,0.020498436982163838,baseline,deformation__deformation_low_train__baseline__large__n020_te0300_r1_seed2
deformation,deformation_ood_lambda1p0,large,20,300,2,100,32000,0.01597511542342836,0.024228856251891674,4.7972736894053015e-15,1.2903196316957475,0.004032248849049211,0.021585879459162242,0.030518827691535824,0.012983718201809097,0.020437956552779215,0.019338543052552268,0.027398144618726018,baseline,deformation__deformation_low_train__baseline__large__n020_te0300_r1_seed2
deformation,deformation_ood_lambda0p5,large,20,600,0,100,32000,0.006140243934839965,0.009933776702305525,5.63882274207117e-15,0.33214656412601457,0.0010379580128937955,0.007582097583625,0.009702473983887088,0.00573257181054214,0.010518678938292274,0.005921406658948406,0.008205716094754555,baseline,deformation__deformation_low_train__baseline__large__n020_te0600_r1_seed0
deformation,deformation_ood_lambda0p75,large,20,600,0,100,32000,0.007253024001256563,0.012443009405927019,7.911449273478866e-15,0.7478523162007333,0.0023370384881272917,0.008226891173457263,0.010802027193252448,0.007434084825052801,0.014160072025861361,0.005735974357667144,0.007479017620211317,baseline,deformation__deformation_low_train__baseline__large__n020_te0600_r1_seed0
deformation,deformation_ood_lambda1p0,large,20,600,0,100,32000,0.009523284926021006,0.018085433431105878,5.838662886503699e-15,1.2077107977867128,0.003774096243083477,0.007870335043175147,0.01014748599228916,0.010937925705142942,0.021887882732693376,0.006932312471501063,0.009757295139058547,baseline,deformation__deformation_low_train__baseline__large__n020_te0600_r1_seed0
deformation,deformation_ood_lambda0p5,large,20,600,1,100,32000,0.004679456958326046,0.009361955936929437,6.45039577307216e-15,0.1020907402038575,0.0003190335631370547,0.005111302127537783,0.006483837924810538,0.0042330746207347465,0.006258448332518464,0.005586758801888211,0.016693903497906674,baseline,deformation__deformation_low_train__baseline__large__n020_te0600_r1_seed1
deformation,deformation_ood_lambda0p75,large,20,600,1,100,32000,0.005277197720494586,0.009346237251429978,7.460698725481052e-15,0.3308524876832961,0.0010339140240103004,0.005797232581884599,0.007522559450277106,0.0051700419263215735,0.00940353592774734,0.005078630241623614,0.010718786744955255,baseline,deformation__deformation_low_train__baseline__large__n020_te0600_r1_seed1
deformation,deformation_ood_lambda1p0,large,20,600,1,100,32000,0.0069393820624914955,0.014487873816643775,5.844214001626824e-15,0.5235964351892471,0.001636238859966397,0.0055146891147014685,0.007293552240014635,0.007179033040418289,0.01413231013282336,0.007645122076501136,0.01992811996366525,baseline,deformation__deformation_low_train__baseline__large__n020_te0600_r1_seed1
deformation,deformation_ood_lambda0p5,large,20,600,2,100,32000,0.006345303012814838,0.009391559364962193,5.639932965095795e-15,0.5210736382007599,0.0016283551193773747,0.007910694164980667,0.010407108361555924,0.0053074724356993105,0.008433208755382084,0.007893403591995588,0.01092437651966093,baseline,deformation__deformation_low_train__baseline__large__n020_te0600_r1_seed2
deformation,deformation_ood_lambda0p75,large,20,600,2,100,32000,0.007358343657536897,0.012187611669203069,5.9841021027295936e-15,0.8634016621112823,0.0026981301940977574,0.008712753377854826,0.012296034444151588,0.00692966284492286,0.012750559852819221,0.007289976375061084,0.010186589137868268,baseline,deformation__deformation_low_train__baseline__large__n020_te0600_r1_seed2
deformation,deformation_ood_lambda1p0,large,20,600,2,100,32000,0.009663217202026864,0.016163231694959118,5.995204332975845e-15,1.3723263508081436,0.004288519846275449,0.008778629503154662,0.011292757476148723,0.010054487849993167,0.018174813184520133,0.009373992957000156,0.013702277906717618,baseline,deformation__deformation_low_train__baseline__large__n020_te0600_r1_seed2
deformation,deformation_ood_lambda0p5,large,40,300,0,100,32000,0.0060884274423005985,0.00961332129198244,6.414868636284155e-15,0.18806289434432977,0.0005876965448260304,0.007510522304160987,0.009561572746866915,0.0056750869306658085,0.010017197373336612,0.005906354115344581,0.008344059459977543,baseline,deformation__deformation_low_train__baseline__large__n040_te0300_r1_seed0
deformation,deformation_ood_lambda0p75,large,40,300,0,100,32000,0.0070644063061568885,0.0118351836050775,6.0118576783452225e-15,0.5541564136743546,0.0017317387927323585,0.008000844043795951,0.010472018161824633,0.007223902300582267,0.013369642743743528,0.00564948058524169,0.00737920382981045,baseline,deformation__deformation_low_train__baseline__large__n040_te0300_r1_seed0
deformation,deformation_ood_lambda1p0,large,40,300,0,100,32000,0.009238141896354501,0.017270265399548144,6.1006755203152355e-15,0.9610078543424606,0.0030031495448201895,0.007791839330573567,0.009956467576942012,0.010511019696306904,0.02077970745546808,0.0068658110622782246,0.009838209310588182,baseline,deformation__deformation_low_train__baseline__large__n040_te0300_r1_seed0
deformation,deformation_ood_lambda0p5,large,40,300,1,100,32000,0.0046420531787676736,0.009104662269374269,6.319389456166391e-15,0.12115990519523619,0.00037862470373511314,0.0047558887589839284,0.006078460972864617,0.004322524475069561,0.0063828672967113495,0.005486803709645755,0.01597822589075261,baseline,deformation__deformation_low_train__baseline__large__n040_te0300_r1_seed1
deformation,deformation_ood_lambda0p75,large,40,300,1,100,32000,0.005189913086197339,0.008917089972766721,7.440714711037799e-15,0.4375060278177261,0.001367206336930394,0.005255184108391404,0.006815721875471058,0.0052188417652893485,0.00904432005195703,0.005037856026727241,0.010281985587502705,baseline,deformation__deformation_low_train__baseline__large__n040_te0300_r1_seed1
deformation,deformation_ood_lambda1p0,large,40,300,1,100,32000,0.006817431866854895,0.01370829430253525,7.013278846557114e-15,0.6022972089052201,0.001882178777828813,0.005073552279325668,0.006637427113362281,0.0071719022848798575,0.013340390286868514,0.007497900200309233,0.019016655482010442,baseline,deformation__deformation_low_train__baseline__large__n040_te0300_r1_seed1
deformation,deformation_ood_lambda0p5,large,40,300,2,100,32000,0.005933936053758952,0.008680972738513268,6.421529974431906e-15,0.32540177047252655,0.0010168805327266453,0.006872984373534564,0.0088287238798592,0.00516152312674482,0.007912691866954147,0.007312126515025739,0.01053650773943482,baseline,deformation__deformation_low_train__baseline__large__n040_te0300_r1_seed2
deformation,deformation_ood_lambda0p75,large,40,300,2,100,32000,0.006824313023674768,0.01120364108035933,6.959988141375106e-15,0.5641728705167771,0.0017630402203649284,0.00733774369803723,0.010001000846606614,0.0066170201903538945,0.01196419905238773,0.00693276084927493,0.009907657263868355,baseline,deformation__deformation_low_train__baseline__large__n040_te0300_r1_seed2
deformation,deformation_ood_lambda1p0,large,40,300,2,100,32000,0.008920148319378497,0.014894515176244164,5.658806756514423e-15,0.9428755283355713,0.00294648602604866,0.007522399124572985,0.009508198075990631,0.009365081020010014,0.016732463059432736,0.008983099412289449,0.013375392365038244,baseline,deformation__deformation_low_train__baseline__large__n040_te0300_r1_seed2
deformation,deformation_ood_lambda0p5,large,40,600,0,100,32000,0.003957569519546815,0.006524552129307433,6.088463067044359e-15,0.13173064231872555,0.00041165825724601737,0.0038446299116476432,0.004833612853214831,0.0035197916458904123,0.006749747553083728,0.005383842748415191,0.0072668984535637915,baseline,deformation__deformation_low_train__baseline__large__n040_te0600_r1_seed0
deformation,deformation_ood_lambda0p75,large,40,600,0,100,32000,0.004453727536578663,0.007789932970245975,6.327161017338767e-15,0.08891221463680252,0.0002778506707400079,0.004092766487563496,0.005164959773146762,0.0043539000648500715,0.008801313211550137,0.005114171000779604,0.006659513961467546,baseline,deformation__deformation_low_train__baseline__large__n040_te0600_r1_seed0
deformation,deformation_ood_lambda1p0,large,40,600,0,100,32000,0.006024876677943394,0.011695585617356617,6.449285550047535e-15,0.11806939184665677,0.0003689668495208025,0.004881069379509427,0.006039335831835688,0.006195588926745889,0.013781897436204695,0.006656547229969877,0.008811239784996414,baseline,deformation__deformation_low_train__baseline__large__n040_te0600_r1_seed0
deformation,deformation_ood_lambda0p5,large,40,600,1,100,32000,0.003145986011449713,0.0070469092717933245,7.263079027097774e-15,0.0714798730611802,0.00022337460331618814,0.002780264471890404,0.0037780630420899386,0.002607532733799113,0.0038285414579604447,0.005127067383960821,0.013785778976483778,baseline,deformation__deformation_low_train__baseline__large__n040_te0600_r1_seed1
deformation,deformation_ood_lambda0p75,large,40,600,1,100,32000,0.0035071697563165798,0.006351673279855145,6.1362026571032405e-15,0.17581533253192894,0.0005494229141622779,0.0029263091247994453,0.0037729181477565064,0.003285045978690809,0.00597171468186061,0.0047544017207110266,0.00897216401966716,baseline,deformation__deformation_low_train__baseline__large__n040_te0600_r1_seed1
