task,stage,network,train_size,total_epochs,seed,structures,atoms,mae_atom,rmse_atom,neutrality_abs_mean,raw_neutrality_abs_mean,mean_abs_charge_correction,element_mae_Cl,element_rmse_Cl,element_mae_Na,element_rmse_Na,mode,run_id
deformation,deformation_ood_lambda0p5,small,160,600,0,320,69120,0.0010156381909370764,0.0013421574881942945,9.05699126807491e-15,0.05079494584351778,0.00023516178631258235,0.0010624656427060143,0.001425787916100325,0.0009688107391681384,0.001252957407310531,ic,deformation_low_train__detaqscf__small__n160_te0600_r3_seed0
deformation,deformation_ood_lambda0p75,small,160,600,0,320,69120,0.0010838988742667194,0.0014433672577614598,9.770309561396573e-15,0.04586000740528107,0.00021231484909852347,0.0011562291981967927,0.0015635460192828694,0.0010115685503366458,0.001312227848790128,ic,deformation_low_train__detaqscf__small__n160_te0600_r3_seed0
deformation,deformation_ood_lambda1p0,small,160,600,0,320,69120,0.0012062968194452137,0.0016366670257565244,8.59624871285547e-15,0.03313831090927124,0.0001534181060614409,0.0013098094182469675,0.0017972483390425369,0.001102784220643459,0.0014585116777750726,ic,deformation_low_train__detaqscf__small__n160_te0600_r3_seed0
deformation,deformation_ood_lambda0p5,small,160,600,1,320,69120,0.0009671523020074503,0.0012673590526510183,1.0188030974411788e-14,0.03443106524646282,0.00015940307984473528,0.0009052413387035003,0.001173621699804039,0.0010290632653114004,0.0013546254251349528,ic,deformation_low_train__detaqscf__small__n160_te0600_r3_seed1
deformation,deformation_ood_lambda0p75,small,160,600,1,320,69120,0.001035786060313279,0.0013604266550192718,9.18189135834524e-15,0.04528437256813049,0.00020964987300060414,0.0009647934937744886,0.0012569617038281533,0.0011067786268520693,0.0014565605522886015,ic,deformation_low_train__detaqscf__small__n160_te0600_r3_seed1
deformation,deformation_ood_lambda1p0,small,160,600,1,320,69120,0.0012320893989995363,0.0016263320788847096,9.910128273560304e-15,0.05914523657411337,0.0002738205396949693,0.0011310621577382744,0.0014623182934346063,0.0013331166402607976,0.0017752569589514144,ic,deformation_low_train__detaqscf__small__n160_te0600_r3_seed1
deformation,deformation_ood_lambda0p5,small,160,600,2,320,69120,0.0009255714007411842,0.0011988079896958813,9.924699950758508e-15,0.016703395545482634,7.733053493278999e-05,0.0008734596581313253,0.0011207024998150046,0.000977683143351043,0.0012721269980728183,ic,deformation_low_train__detaqscf__small__n160_te0600_r3_seed2
deformation,deformation_ood_lambda0p75,small,160,600,2,320,69120,0.0009745679365292787,0.0012744369602930062,9.655470867286908e-15,0.014603821933269501,6.761028672809954e-05,0.0009160497628244351,0.0011838209210047349,0.0010330861102341223,0.0013590243406625415,ic,deformation_low_train__detaqscf__small__n160_te0600_r3_seed2
deformation,deformation_ood_lambda1p0,small,160,600,2,320,69120,0.0010855072958120854,0.0014508065164204615,8.982398158607907e-15,0.028116550482809543,0.00013016921519819235,0.0009937626011707961,0.0012868405743182928,0.0011772519904533745,0.0015980364302681947,ic,deformation_low_train__detaqscf__small__n160_te0600_r3_seed2
deformation,deformation_ood_lambda0p5,medium,5,300,0,320,69120,0.005912434909858746,0.00822445987411178,9.2297697262822e-15,0.08293843381106854,0.0003839742306067988,0.004603347679905451,0.006404922089743725,0.007221522139812038,0.009708782285439421,ic,deformation_low_train__detaqscf__medium__n005_te0300_r3_seed0
deformation,deformation_ood_lambda0p75,medium,5,300,0,320,69120,0.006628226046865635,0.00905920438107501,9.327608130327292e-15,0.09767404533922672,0.00045219465434827186,0.005143281950842749,0.007101588494109322,0.008113170142888522,0.01066329259171441,ic,deformation_low_train__detaqscf__medium__n005_te0300_r3_seed0
deformation,deformation_ood_lambda1p0,medium,5,300,0,320,69120,0.007628679347290166,0.010376514670192748,9.514958265732787e-15,0.09373034713789821,0.0004339367923050842,0.005883772208236237,0.008003354589962217,0.009373586486344097,0.012300017427173888,ic,deformation_low_train__detaqscf__medium__n005_te0300_r3_seed0
deformation,deformation_ood_lambda0p5,medium,5,300,1,320,69120,0.004868028044966669,0.006794561685998533,9.154135782729611e-15,0.10899266749620437,0.000504595682852798,0.004432391764200708,0.006197928263308026,0.0053036643257326314,0.007342875611949721,ic,deformation_low_train__detaqscf__medium__n005_te0300_r3_seed1
deformation,deformation_ood_lambda0p75,medium,5,300,1,320,69120,0.005453190325353894,0.007448598092493735,9.435507930533049e-15,0.17516612550243735,0.0008109542847335062,0.00493223543449903,0.006855846256082811,0.005974145216208758,0.007997537070871126,ic,deformation_low_train__detaqscf__medium__n005_te0300_r3_seed1
deformation,deformation_ood_lambda1p0,medium,5,300,1,320,69120,0.006666515144967923,0.008848916678180867,9.07642017100585e-15,0.3076915431767702,0.00142449788507764,0.005971888472218786,0.007971689026660135,0.007361141817717058,0.009646700307203568,ic,deformation_low_train__detaqscf__medium__n005_te0300_r3_seed1
deformation,deformation_ood_lambda0p5,medium,5,300,2,320,69120,0.004798000586653174,0.006719437054858532,9.353975927162139e-15,0.08417026307433843,0.00038967714386267796,0.005825256057746648,0.008003714145979408,0.0037707451155597023,0.005122716909791224,ic,deformation_low_train__detaqscf__medium__n005_te0300_r3_seed2
deformation,deformation_ood_lambda0p75,medium,5,300,2,320,69120,0.0053977403049826735,0.0076084291279811655,9.416772916992499e-15,0.17081064619123937,0.0007907900286631453,0.006747585920433658,0.009285479236297208,0.0040478946895316885,0.005436567202133888,ic,deformation_low_train__detaqscf__medium__n005_te0300_r3_seed2
deformation,deformation_ood_lambda1p0,medium,5,300,2,320,69120,0.006294917139535789,0.008995412567771635,9.241565845918841e-15,0.275688336789608,0.0012763348925444817,0.008083693888319454,0.011111188952473289,0.004506140390752121,0.006194866793667424,ic,deformation_low_train__detaqscf__medium__n005_te0300_r3_seed2
deformation,deformation_ood_lambda0p5,medium,5,600,0,320,69120,0.003778373709563945,0.0053134930312146635,9.872658246479204e-15,0.05629780553281307,0.0002606379885778383,0.003134951593522979,0.004469118611600676,0.004421795825604912,0.0060409763466659945,ic,deformation_low_train__detaqscf__medium__n005_te0600_r3_seed0
deformation,deformation_ood_lambda0p75,medium,5,600,0,320,69120,0.004176900724314131,0.005793594559044822,9.767880948530206e-15,0.06346698813140392,0.00029382864875649963,0.0033854688631928948,0.004828027902509989,0.004968332585435366,0.006619790208290028,ic,deformation_low_train__detaqscf__medium__n005_te0600_r3_seed0
deformation,deformation_ood_lambda1p0,medium,5,600,0,320,69120,0.004731064316277189,0.006546984217182714,8.599371215112228e-15,0.06215988416224718,0.0002877772414918851,0.0036890078906419545,0.005219794399258363,0.005773120741912424,0.007647205444445059,ic,deformation_low_train__detaqscf__medium__n005_te0600_r3_seed0
deformation,deformation_ood_lambda0p5,medium,5,600,1,320,69120,0.003394066131436132,0.004688555824863398,9.347730922648623e-15,0.10280179027467966,0.00047593421423462804,0.003183464597593175,0.004479305238187956,0.003604667665279088,0.0048888583563919015,ic,deformation_low_train__detaqscf__medium__n005_te0600_r3_seed1
deformation,deformation_ood_lambda0p75,medium,5,600,1,320,69120,0.003732343342732344,0.0050952041470346396,9.192299699201101e-15,0.18178038131445645,0.0008415758394187799,0.003523597776901299,0.004971659483187721,0.00394108890856339,0.005215823289102842,ic,deformation_low_train__detaqscf__medium__n005_te0600_r3_seed1
deformation,deformation_ood_lambda1p0,medium,5,600,1,320,69120,0.0043534367853332945,0.00586722378213274,9.577408310867952e-15,0.318236269056797,0.0014733160604481345,0.004087976389436821,0.0056801652819638854,0.004618897181229771,0.00604849999494256,ic,deformation_low_train__detaqscf__medium__n005_te0600_r3_seed1
deformation,deformation_ood_lambda0p5,medium,5,600,2,320,69120,0.0034708970890825024,0.004874237271868206,9.444528492608128e-15,0.04646747373044491,0.0002151271931965042,0.004263695395444309,0.005805708147102416,0.0026780987827206954,0.003716198444056379,ic,deformation_low_train__detaqscf__medium__n005_te0600_r3_seed2
deformation,deformation_ood_lambda0p75,medium,5,600,2,320,69120,0.0038993757157519443,0.005499069344623308,9.49448852871626e-15,0.06677738428115845,0.00030915455685721503,0.004929140734866988,0.006720978764009066,0.0028696106966369017,0.003912540321541849,ic,deformation_low_train__detaqscf__medium__n005_te0600_r3_seed2
deformation,deformation_ood_lambda1p0,medium,5,600,2,320,69120,0.004531933161066283,0.0065075710323594695,8.788803018688895e-15,0.0755310969427228,0.0003496810043644574,0.005892404542810479,0.008051240788789285,0.003171461779322087,0.004458080668106386,ic,deformation_low_train__detaqscf__medium__n005_te0600_r3_seed2
deformation,deformation_ood_lambda0p5,medium,10,300,0,320,69120,0.007339732031331848,0.009945173315791417,9.641940024174289e-15,0.10284916069358588,0.0004761535217295642,0.006361262060063718,0.008586848957032565,0.00831820200259998,0.011139073998828092,ic,deformation_low_train__detaqscf__medium__n010_te0300_r3_seed0
deformation,deformation_ood_lambda0p75,medium,10,300,0,320,69120,0.008181011160704356,0.010935258666131127,9.01952124099381e-15,0.10811911020427942,0.0005005514361309234,0.007096593770622026,0.009539245800521852,0.009265428550786686,0.012172204145002582,ic,deformation_low_train__detaqscf__medium__n010_te0300_r3_seed0
deformation,deformation_ood_lambda1p0,medium,10,300,0,320,69120,0.00943156818529356,0.01253137423744636,9.336975637097566e-15,0.2101866180077195,0.0009730861944801829,0.008187265356233542,0.010851843520164222,0.010675871014353579,0.0140110018475389,ic,deformation_low_train__detaqscf__medium__n010_te0300_r3_seed0
deformation,deformation_ood_lambda0p5,medium,10,300,1,320,69120,0.005542605830814316,0.007630539147609804,8.621228730909536e-15,0.0773552750237286,0.0003581262732580028,0.004951737029485938,0.006832784811010115,0.006133474632142691,0.008352443181060319,ic,deformation_low_train__detaqscf__medium__n010_te0300_r3_seed1
deformation,deformation_ood_lambda0p75,medium,10,300,1,320,69120,0.006202483602404398,0.008381199864675488,8.960193698115404e-15,0.10596314128488302,0.0004905700985411251,0.005477007297688485,0.007484526275415381,0.00692795990712031,0.009190804577178737,ic,deformation_low_train__detaqscf__medium__n010_te0300_r3_seed1
deformation,deformation_ood_lambda1p0,medium,10,300,1,320,69120,0.007485409721633769,0.009901703153876323,9.557632463241817e-15,0.20021836459636688,0.0009269368731313281,0.0064695077479257415,0.00851305790927424,0.008501311695341799,0.011118241575371167,ic,deformation_low_train__detaqscf__medium__n010_te0300_r3_seed1
deformation,deformation_ood_lambda0p5,medium,10,300,2,320,69120,0.004756878929834529,0.006510375694984913,8.772496618014713e-15,0.13542303275316953,0.0006269584849683774,0.005495066316900532,0.007505110803512563,0.004018691542768528,0.005333225591206469,ic,deformation_low_train__detaqscf__medium__n010_te0300_r3_seed2
deformation,deformation_ood_lambda0p75,medium,10,300,2,320,69120,0.0053270216855260104,0.007296652224790078,8.851946953214452e-15,0.2841939400881529,0.0013157126855933006,0.006316702046006182,0.00860904421419079,0.004337341325045839,0.005689167346561012,ic,deformation_low_train__detaqscf__medium__n010_te0300_r3_seed2
deformation,deformation_ood_lambda1p0,medium,10,300,2,320,69120,0.006164224054638822,0.008555950168420232,9.179115800783676e-15,0.5040751231834293,0.002333681125849209,0.007504942067911586,0.010245952124649979,0.00482350604136606,0.006436538792577961,ic,deformation_low_train__detaqscf__medium__n010_te0300_r3_seed2
deformation,deformation_ood_lambda0p5,medium,10,600,0,320,69120,0.0035475060024837846,0.00502824684116786,8.923417560424696e-15,0.04644477050751448,0.00021502208568293738,0.0029740148404547983,0.004261662450664297,0.004120997164512771,0.005692518401202328,ic,deformation_low_train__detaqscf__medium__n010_te0600_r3_seed0
deformation,deformation_ood_lambda0p75,medium,10,600,0,320,69120,0.003869137780548269,0.005423375642158511,1.0141887329950804e-14,0.04773476924747229,0.000220994302071631,0.003155508982410478,0.004503233255542346,0.00458276657868606,0.006208614737451017,ic,deformation_low_train__detaqscf__medium__n010_te0600_r3_seed0
deformation,deformation_ood_lambda1p0,medium,10,600,0,320,69120,0.004304558822199439,0.00606469929056252,9.856698790500218e-15,0.060683691687881944,0.00028094301707352757,0.0033370823367525645,0.004705797123639238,0.005272035307646313,0.007170538919847499,ic,deformation_low_train__detaqscf__medium__n010_te0600_r3_seed0
deformation,deformation_ood_lambda0p5,medium,10,600,1,320,69120,0.0031925824894959466,0.004409896801361474,9.456671556939966e-15,0.0654969982802868,0.00030322684389021663,0.0031353608304276986,0.0043965677787367805,0.003249804148564194,0.004423185657904248,ic,deformation_low_train__detaqscf__medium__n010_te0600_r3_seed1
deformation,deformation_ood_lambda0p75,medium,10,600,1,320,69120,0.0034944454332017077,0.004758421329613192,9.071909889968311e-15,0.09526604562997817,0.00044104650754619534,0.003414985494300421,0.004771482513435277,0.0035739053721029947,0.00474532419590242,ic,deformation_low_train__detaqscf__medium__n010_te0600_r3_seed1
deformation,deformation_ood_lambda1p0,medium,10,600,1,320,69120,0.004004929577304174,0.005383919537412133,9.195075256762664e-15,0.15039781257510185,0.0006962861693291752,0.0038328405532255185,0.00528344656867993,0.004177018601382828,0.005482551552567511,ic,deformation_low_train__detaqscf__medium__n010_te0600_r3_seed1
deformation,deformation_ood_lambda0p5,medium,10,600,2,320,69120,0.003476401196467909,0.004859911287079339,9.571163306354435e-15,0.07292805742472411,0.00033762989548483373,0.00426063048135903,0.005793605044941057,0.002692171911576787,0.0036975148437559885,ic,deformation_low_train__detaqscf__medium__n010_te0600_r3_seed2
deformation,deformation_ood_lambda0p75,medium,10,600,2,320,69120,0.003877322172159355,0.005419158744879525,9.245729182261187e-15,0.13272422626614572,0.0006144640104914154,0.004845661251289599,0.006580497970330028,0.002908983093029111,0.003928308728561291,ic,deformation_low_train__detaqscf__medium__n010_te0600_r3_seed2
deformation,deformation_ood_lambda1p0,medium,10,600,2,320,69120,0.004487360579631418,0.0063670191610365095,9.587816651723813e-15,0.21797059215605258,0.001009123111833577,0.00570241915945485,0.007776730101497261,0.0032723019998079864,0.004538759183133483,ic,deformation_low_train__detaqscf__medium__n010_te0600_r3_seed2
deformation,deformation_ood_lambda0p5,medium,20,300,0,320,69120,0.004855155384146311,0.006755280408914884,9.439324322180197e-15,0.05736217778176069,0.00026556563787852175,0.004136117044880997,0.005781404894867759,0.005574193723411625,0.0076054575304670274,ic,deformation_low_train__detaqscf__medium__n020_te0300_r3_seed0
deformation,deformation_ood_lambda0p75,medium,20,300,0,320,69120,0.005423116194281028,0.007385544976675922,9.128461875285154e-15,0.059341490641236304,0.000274729123339057,0.004605789002975186,0.006343062775759085,0.006240443385586869,0.008298078321381725,ic,deformation_low_train__detaqscf__medium__n020_te0300_r3_seed0
deformation,deformation_ood_lambda1p0,medium,20,300,0,320,69120,0.006251865045955744,0.008445689694095228,9.213116380912822e-15,0.10129446685314178,0.0004689558650608417,0.00524938022416016,0.007083741811828159,0.0072543498677513285,0.009616649664059215,ic,deformation_low_train__detaqscf__medium__n020_te0300_r3_seed0
deformation,deformation_ood_lambda0p5,medium,20,300,1,320,69120,0.0036430370456709002,0.005229056866972761,8.846742782786521e-15,0.12263725493103265,0.0005677650691251512,0.003460678969067873,0.005005423824240001,0.0038253951222739285,0.005443510243932731,ic,deformation_low_train__detaqscf__medium__n020_te0300_r3_seed1
deformation,deformation_ood_lambda0p75,medium,20,300,1,320,69120,0.00399948642399917,0.005629032856190714,9.492059915849893e-15,0.15595958717167377,0.000722035125794786,0.003746121309315006,0.005402954370416657,0.004252851538683336,0.005846375446663061,ic,deformation_low_train__detaqscf__medium__n020_te0300_r3_seed1
deformation,deformation_ood_lambda1p0,medium,20,300,1,320,69120,0.0047146737629586676,0.006477675700853023,9.314077287214672e-15,0.19485161863267422,0.0009020908270031214,0.004315499875557818,0.006116388188196613,0.0051138476503595175,0.006819850475056793,ic,deformation_low_train__detaqscf__medium__n020_te0300_r3_seed1
deformation,deformation_ood_lambda0p5,medium,20,300,2,320,69120,0.00363506321860439,0.005060539934731485,8.891151703771526e-15,0.18341791834682225,0.0008491570293834363,0.0044804382412304755,0.006063794975750587,0.0027896881959783054,0.003801120802353725,ic,deformation_low_train__detaqscf__medium__n020_te0300_r3_seed2
deformation,deformation_ood_lambda0p75,medium,20,300,2,320,69120,0.004036507459417424,0.005655191562567002,9.133666045713084e-15,0.2218018289655447,0.001026860319284929,0.005126523652062234,0.0069435648507475516,0.002946491266772615,0.003968537562140636,ic,deformation_low_train__detaqscf__medium__n020_te0300_r3_seed2
deformation,deformation_ood_lambda1p0,medium,20,300,2,320,69120,0.004633000468864298,0.006638454516165681,9.434467096447464e-15,0.28532972410321233,0.0013209709449222794,0.006076234974754676,0.008277479738506484,0.003189765962973922,0.004429614645205118,ic,deformation_low_train__detaqscf__medium__n020_te0300_r3_seed2
deformation,deformation_ood_lambda0p5,medium,20,600,0,320,69120,0.002766153594679857,0.0038099400643550993,9.056644323379715e-15,0.0427703371271491,0.0001980108200330977,0.002466900777011032,0.0034334535346438634,0.003065406412348683,0.004152431024520195,ic,deformation_low_train__detaqscf__medium__n020_te0600_r3_seed0
deformation,deformation_ood_lambda0p75,medium,20,600,0,320,69120,0.002994996556195856,0.004100541748635482,9.5812247025151e-15,0.05898069515824318,0.00027305877388075544,0.0026409014335109122,0.0036865638033975324,0.0033490916788807995,0.004476397277731746,ic,deformation_low_train__detaqscf__medium__n020_te0600_r3_seed0
deformation,deformation_ood_lambda1p0,medium,20,600,0,320,69120,0.0033425391754451686,0.0045949435168853685,9.333159245450417e-15,0.10451643411070108,0.00048387238014213456,0.0028829828290356943,0.003990700354306023,0.0038020955218546425,0.005128481503220571,ic,deformation_low_train__detaqscf__medium__n020_te0600_r3_seed0
deformation,deformation_ood_lambda0p5,medium,20,600,1,320,69120,0.0024943693401739105,0.003417871506657314,8.423123309952985e-15,0.057376342825591564,0.00026563121678514615,0.002368653191439424,0.0033089986293016113,0.0026200854889083967,0.003523381804931157,ic,deformation_low_train__detaqscf__medium__n020_te0600_r3_seed1
deformation,deformation_ood_lambda0p75,medium,20,600,1,320,69120,0.002715139177767433,0.003681808893157494,8.748557434046233e-15,0.05883739404380321,0.00027239534279538527,0.0025386656604327804,0.0035591122781964083,0.0028916126951020835,0.003800546440008173,ic,deformation_low_train__detaqscf__medium__n020_te0600_r3_seed1
deformation,deformation_ood_lambda1p0,medium,20,600,1,320,69120,0.0030914137042264886,0.0041894793829775545,9.583653315381469e-15,0.04993489906191826,0.00023118008824962155,0.002801931873382298,0.003913646551811156,0.0033808955350706784,0.004448240738571219,ic,deformation_low_train__detaqscf__medium__n020_te0600_r3_seed1
deformation,deformation_ood_lambda0p5,medium,20,600,2,320,69120,0.00246798237006401,0.00349537926030716,9.20132026127618e-15,0.07521495763212442,0.0003482173964450205,0.0027667927584005326,0.0038577550423333226,0.0021691719817274868,0.0030908054581488434,ic,deformation_low_train__detaqscf__medium__n020_te0600_r3_seed2
deformation,deformation_ood_lambda0p75,medium,20,600,2,320,69120,0.0027442240983915904,0.0038599190059603124,9.314424231909867e-15,0.04744620267301798,0.00021965834570841655,0.0031394154593522242,0.004386446202503443,0.002349032737430957,0.003249159764876208,ic,deformation_low_train__detaqscf__medium__n020_te0600_r3_seed2
deformation,deformation_ood_lambda1p0,medium,20,600,2,320,69120,0.003253462451426452,0.004618919291717364,8.993500388854158e-15,0.06757860444486141,0.000312863909466951,0.003815930184543475,0.005359052972293962,0.00269099471830943,0.0037348871585290125,ic,deformation_low_train__detaqscf__medium__n020_te0600_r3_seed2
deformation,deformation_ood_lambda0p5,medium,40,300,0,320,69120,0.003436178826907105,0.004856682073369492,9.362996489237218e-15,0.09176022987812757,0.0004248158790654054,0.0029279518790737264,0.004148334949669973,0.003944405774740485,0.005474124465969311,ic,deformation_low_train__detaqscf__medium__n040_te0300_r3_seed0
deformation,deformation_ood_lambda0p75,medium,40,300,0,320,69120,0.0037499206697482706,0.005235445541683388,9.112502419306168e-15,0.11469895765185356,0.0005310136928326554,0.0031511493307309663,0.004431343106184916,0.004348692008765575,0.005931524114014236,ic,deformation_low_train__detaqscf__medium__n040_te0300_r3_seed0
deformation,deformation_ood_lambda1p0,medium,40,300,0,320,69120,0.00419672653994067,0.005886058260373501,9.380690668692183e-15,0.17445339411497116,0.0008076546023841258,0.003410261782765803,0.004729610669707156,0.004983191297115536,0.006849974204478034,ic,deformation_low_train__detaqscf__medium__n040_te0300_r3_seed0
deformation,deformation_ood_lambda0p5,medium,40,300,1,320,69120,0.0025113940075188693,0.003360929454171252,9.24919862921314e-15,0.0645616827532649,0.0002988966794132635,0.0023741806623658775,0.0031834296816451984,0.0026486073526718616,0.0035295139968347044,ic,deformation_low_train__detaqscf__medium__n040_te0300_r3_seed1
deformation,deformation_ood_lambda0p75,medium,40,300,1,320,69120,0.0027150985255210806,0.0035911962345505444,9.628756125756866e-15,0.10164415054023265,0.00047057477101959574,0.0025636351672454704,0.003424020832877787,0.002866561883796691,0.003750928168616259,ic,deformation_low_train__detaqscf__medium__n040_te0300_r3_seed1
deformation,deformation_ood_lambda1p0,medium,40,300,1,320,69120,0.0030470231622208386,0.004055164946042934,9.371670106617102e-15,0.10675383042544126,0.00049423069641408,0.002811887152560071,0.003739426636190235,0.003282159171881607,0.004348035638283312,ic,deformation_low_train__detaqscf__medium__n040_te0300_r3_seed1
deformation,deformation_ood_lambda0p5,medium,40,300,2,320,69120,0.0030242767096343814,0.004188194021619373,9.208259155180087e-15,0.04581844210624695,0.00021212241715855068,0.003530996774364165,0.004816819249905879,0.0025175566449045974,0.0034467652428316993,ic,deformation_low_train__detaqscf__medium__n040_te0300_r3_seed2
deformation,deformation_ood_lambda0p75,medium,40,300,2,320,69120,0.0033817964724079156,0.004667867302005928,9.538550505006072e-15,0.09595914762467146,0.0004442553130771827,0.004043837503462376,0.005504519229215706,0.0027197554413534554,0.0036439317163562135,ic,deformation_low_train__detaqscf__medium__n040_te0300_r3_seed2
deformation,deformation_ood_lambda1p0,medium,40,300,2,320,69120,0.003962309842117052,0.005556736746907548,9.022990687945764e-15,0.18172728978097438,0.0008413300452822889,0.004859829456491117,0.006647979422708448,0.003064790227742986,0.004190347974107926,ic,deformation_low_train__detaqscf__medium__n040_te0300_r3_seed2
deformation,deformation_ood_lambda0p5,medium,40,600,0,320,69120,0.0017009606403017618,0.0023358836288721193,9.001133172148457e-15,0.0778772197663784,0.00036054268410360383,0.0014872939337526583,0.0020174270434443315,0.001914627346850865,0.0026158541204824525,ic,deformation_low_train__detaqscf__medium__n040_te0600_r3_seed0
deformation,deformation_ood_lambda0p75,medium,40,600,0,320,69120,0.001826800687164477,0.002510184533479693,9.593367766846938e-15,0.10016237013041973,0.00046371467652972097,0.0015968410286091687,0.00218150867404725,0.002056760345719785,0.002800548640766295,ic,deformation_low_train__detaqscf__medium__n040_te0600_r3_seed0
deformation,deformation_ood_lambda1p0,medium,40,600,0,320,69120,0.002040580980103164,0.0028658588402395925,9.771697340177354e-15,0.13249313924461603,0.0006133941631695185,0.0017567962351215517,0.00239180957604889,0.0023243657250847766,0.0032719322634002794,ic,deformation_low_train__detaqscf__medium__n040_te0600_r3_seed0
deformation,deformation_ood_lambda0p5,medium,40,600,1,320,69120,0.001969647361300963,0.002723939918631861,9.20132026127618e-15,0.03893662244081497,0.00018026214092969894,0.0018277094245119216,0.002519054540520704,0.0021115852980900032,0.0029144573392853638,ic,deformation_low_train__detaqscf__medium__n040_te0600_r3_seed1
deformation,deformation_ood_lambda0p75,medium,40,600,1,320,69120,0.0021194497589660686,0.002915770821933741,8.55357451534644e-15,0.08001788966357708,0.0003704531928869309,0.0019810442324403282,0.002717101341547498,0.0022578552854918095,0.0031017413289700854,ic,deformation_low_train__detaqscf__medium__n040_te0600_r3_seed1
deformation,deformation_ood_lambda1p0,medium,40,600,1,320,69120,0.002404042169927915,0.0033594414380730187,9.524672717198258e-15,0.1147283473983407,0.0005311497564737996,0.0022360796864024416,0.003035143611118086,0.002572004653453388,0.0036550782223604035,ic,deformation_low_train__detaqscf__medium__n040_te0600_r3_seed1
deformation,deformation_ood_lambda0p5,medium,40,600,2,320,69120,0.0020659396272942813,0.0028190638290844913,9.577408310867952e-15,0.12874782476574181,0.0005960547442858419,0.0022013665840287786,0.0030307199298352425,0.0019305126705597853,0.0025901695797388422,ic,deformation_low_train__detaqscf__medium__n040_te0600_r3_seed2
deformation,deformation_ood_lambda0p75,medium,40,600,2,320,69120,0.0023384700595230038,0.0031862247980339892,9.209299989265674e-15,0.1749474486336112,0.0008099418918222741,0.0025669091221121416,0.003551657186264313,0.0021100309969338655,0.002773046728504684,ic,deformation_low_train__detaqscf__medium__n040_te0600_r3_seed2
deformation,deformation_ood_lambda1p0,medium,40,600,2,320,69120,0.0028851880708872886,0.003976046835401127,9.092726571680033e-15,0.24990534409880638,0.001156969185642622,0.003299834078819132,0.0045678390486582725,0.0024705420629554447,0.003279137584816976,ic,deformation_low_train__detaqscf__medium__n040_te0600_r3_seed2
deformation,deformation_ood_lambda0p5,medium,80,300,0,320,69120,0.0020994963328001457,0.0029219716868301064,9.802922362744937e-15,0.03942243773490191,0.00018251128580973105,0.001856716625987768,0.0025752283712798347,0.0023422760396125237,0.0032317233657955568,ic,deformation_low_train__detaqscf__medium__n080_te0300_r3_seed0
deformation,deformation_ood_lambda0p75,medium,80,300,0,320,69120,0.0022624692323969598,0.003139698366352096,8.944581186831612e-15,0.034784098714590074,0.0001610374940490281,0.0019915079853825767,0.0027811189156525438,0.0025334304794113424,0.003461327670179127,ic,deformation_low_train__detaqscf__medium__n080_te0300_r3_seed0
deformation,deformation_ood_lambda1p0,medium,80,300,0,320,69120,0.00250935627568982,0.0035411970115540752,9.377568166435424e-15,0.04070490561425686,0.000188448637103041,0.0021700886284340996,0.0030158557664467754,0.00284862392294554,0.003998095364704144,ic,deformation_low_train__detaqscf__medium__n080_te0300_r3_seed0
deformation,deformation_ood_lambda0p5,medium,80,300,1,320,69120,0.0019850961664140314,0.0027256871225654514,9.298117831235686e-15,0.1256295248866081,0.0005816181707713339,0.0018158871063768402,0.002485735273753703,0.0021543052264512224,0.0029461603366169433,ic,deformation_low_train__detaqscf__medium__n080_te0300_r3_seed1
deformation,deformation_ood_lambda0p75,medium,80,300,1,320,69120,0.002136690228107859,0.002905540114403383,9.343220641611083e-15,0.16397890411317348,0.000759161593116544,0.001957950742905052,0.0026634877409914496,0.002315429713310666,0.003128923100110118,ic,deformation_low_train__detaqscf__medium__n080_te0300_r3_seed1
deformation,deformation_ood_lambda1p0,medium,80,300,1,320,69120,0.002435427796888001,0.003344781300498223,9.228381947501419e-15,0.1743765812367201,0.0008072989872070373,0.0021957248405090933,0.0029591355104600695,0.002675130753266908,0.003690344282998456,ic,deformation_low_train__detaqscf__medium__n080_te0300_r3_seed1
deformation,deformation_ood_lambda0p5,medium,80,300,2,320,69120,0.0021379819364524583,0.0029638270515386293,8.927927841462236e-15,0.060409870184957984,0.000279675324930361,0.0023011824623611343,0.003193587365545954,0.0019747814105437822,0.0027146899125847844,ic,deformation_low_train__detaqscf__medium__n080_te0300_r3_seed2
deformation,deformation_ood_lambda0p75,medium,80,300,2,320,69120,0.002404541929885783,0.003320851127494774,1.0210235434904292e-14,0.10869041662663222,0.0005031963732714455,0.0026562356460323394,0.0037044791035672955,0.002152848213739228,0.0028866830434254235,ic,deformation_low_train__detaqscf__medium__n080_te0300_r3_seed2
deformation,deformation_ood_lambda1p0,medium,80,300,2,320,69120,0.0029246257505407087,0.00408828802954051,9.056644323379715e-15,0.18915163706988097,0.0008757020234716711,0.003349876113808285,0.004692276026454368,0.0024993753872731323,0.003377979235657031,ic,deformation_low_train__detaqscf__medium__n080_te0300_r3_seed2
deformation,deformation_ood_lambda0p5,medium,80,600,0,320,69120,0.0014483786401893325,0.0019949649490906157,9.01431707056588e-15,0.024627932533621787,0.00011401820617417495,0.0012542484409433874,0.001735918669243987,0.0016425088394352776,0.0022240406178778366,ic,deformation_low_train__detaqscf__medium__n080_te0600_r3_seed0
