material,task,condition,role,structure_index,distance,retained_pcs_95pct
CsPbI3,deformation,lambda=1/3,low,52,2.1449994722637724,9
CsPbI3,deformation,lambda=1/3,low,53,2.1041870710783113,9
CsPbI3,deformation,lambda=1/3,low,54,2.1277776300661224,9
CsPbI3,deformation,lambda=1/3,low,55,2.4009336550779787,9
CsPbI3,deformation,lambda=1/3,low,56,2.599028777286244,9
CsPbI3,deformation,lambda=1/3,low,57,2.7798915687547514,9
CsPbI3,deformation,lambda=1/3,low,58,2.9135287153310836,9
CsPbI3,deformation,lambda=1/3,low,59,3.044290650125016,9
CsPbI3,deformation,lambda=1/3,low,60,3.0930815005409613,9
CsPbI3,deformation,lambda=1/3,low,61,3.146385481221199,9
CsPbI3,deformation,lambda=1/3,low,62,3.1686326042657096,9
CsPbI3,deformation,lambda=1/3,low,63,3.1105600102565565,9
CsPbI3,deformation,lambda=1/3,low,64,2.732569478710546,9
CsPbI3,deformation,lambda=1/3,low,65,2.51006145026458,9
CsPbI3,deformation,lambda=1/3,low,66,2.3693401926367104,9
CsPbI3,deformation,lambda=1/3,low,67,2.3535845226917353,9
CsPbI3,deformation,lambda=1/3,low,68,2.414075649787932,9
CsPbI3,deformation,lambda=1/3,low,69,2.4085656690758745,9
CsPbI3,deformation,lambda=1/3,low,70,2.3210127792544135,9
CsPbI3,deformation,lambda=1/3,low,71,2.2462095888698355,9
CsPbI3,deformation,lambda=1/3,low,72,2.217730965627956,9
CsPbI3,deformation,lambda=1/3,low,73,2.2464383425983585,9
CsPbI3,deformation,lambda=1/3,low,74,2.454314104690675,9
CsPbI3,deformation,lambda=1/3,low,75,2.5983938407752785,9
CsPbI3,deformation,lambda=1/3,low,76,2.7350483971328856,9
CsPbI3,deformation,lambda=1/3,low,77,2.839732245460327,9
CsPbI3,deformation,lambda=1/3,low,78,2.8549531815874936,9
CsPbI3,deformation,lambda=1/3,low,79,2.755336862846935,9
CsPbI3,deformation,lambda=0.50,high,0,6.446119943655217,9
CsPbI3,deformation,lambda=0.50,high,1,7.762605671889316,9
CsPbI3,deformation,lambda=0.50,high,2,7.217871593256572,9
CsPbI3,deformation,lambda=0.50,high,3,5.634427100872012,9
CsPbI3,deformation,lambda=0.50,high,4,4.905753329990228,9
CsPbI3,deformation,lambda=0.50,high,5,4.822497749885824,9
CsPbI3,deformation,lambda=0.50,high,6,5.326654053611136,9
CsPbI3,deformation,lambda=0.50,high,7,6.054236472027295,9
CsPbI3,deformation,lambda=0.50,high,8,6.937566296410086,9
CsPbI3,deformation,lambda=0.50,high,9,7.195037861888004,9
CsPbI3,deformation,lambda=0.50,high,10,4.561941150392459,9
CsPbI3,deformation,lambda=0.50,high,11,4.454513966423282,9
CsPbI3,deformation,lambda=0.50,high,12,4.6883125710083755,9
CsPbI3,deformation,lambda=0.50,high,13,5.019414805106553,9
CsPbI3,deformation,lambda=0.50,high,14,5.66795394354936,9
CsPbI3,deformation,lambda=0.50,high,15,5.684132672517285,9
CsPbI3,deformation,lambda=0.50,high,16,5.645300667674195,9
CsPbI3,deformation,lambda=0.50,high,17,5.575087488315581,9
CsPbI3,deformation,lambda=0.50,high,18,5.358752872124222,9
CsPbI3,deformation,lambda=0.50,high,19,5.359009338852081,9
CsPbI3,deformation,lambda=0.50,high,20,5.407267600716307,9
CsPbI3,deformation,lambda=0.50,high,21,5.438543086957713,9
CsPbI3,deformation,lambda=0.50,high,22,4.950030265040243,9
CsPbI3,deformation,lambda=0.50,high,23,4.53995964380868,9
CsPbI3,deformation,lambda=0.50,high,24,4.171360451122422,9
CsPbI3,deformation,lambda=0.50,high,25,3.8662489293556233,9
CsPbI3,deformation,lambda=0.50,high,26,3.689049859551827,9
CsPbI3,deformation,lambda=0.50,high,27,3.5342787649011456,9
CsPbI3,deformation,lambda=0.50,high,28,3.381204811723977,9
CsPbI3,deformation,lambda=0.50,high,29,3.109315578633228,9
CsPbI3,deformation,lambda=0.50,high,30,2.8334583875023505,9
CsPbI3,deformation,lambda=0.50,high,31,2.7368055227391177,9
CsPbI3,deformation,lambda=0.50,high,32,2.7250042645138532,9
CsPbI3,deformation,lambda=0.50,high,33,2.932652996451081,9
CsPbI3,deformation,lambda=0.50,high,34,3.147928651701272,9
CsPbI3,deformation,lambda=0.50,high,35,3.3204235652826415,9
CsPbI3,deformation,lambda=0.50,high,36,3.91485654936702,9
CsPbI3,deformation,lambda=0.50,high,37,4.014799097332798,9
CsPbI3,deformation,lambda=0.50,high,38,3.4146234785132417,9
CsPbI3,deformation,lambda=0.50,high,39,3.027019870755776,9
CsPbI3,deformation,lambda=0.50,high,40,2.312479587710571,9
CsPbI3,deformation,lambda=0.50,high,41,1.989143900275876,9
CsPbI3,deformation,lambda=0.50,high,42,1.7130154205472732,9
CsPbI3,deformation,lambda=0.50,high,43,1.7764501267262474,9
CsPbI3,deformation,lambda=0.50,high,44,2.167856110027462,9
CsPbI3,deformation,lambda=0.50,high,45,2.384666936543969,9
CsPbI3,deformation,lambda=0.50,high,46,2.6033103306204484,9
CsPbI3,deformation,lambda=0.50,high,47,2.779397182829848,9
CsPbI3,deformation,lambda=0.50,high,48,3.0766157188561625,9
CsPbI3,deformation,lambda=0.50,high,49,3.553367029481317,9
CsPbI3,deformation,lambda=0.50,high,50,4.902407186347893,9
CsPbI3,deformation,lambda=0.50,high,51,6.627518044560474,9
CsPbI3,deformation,lambda=0.50,high,52,7.553634539250033,9
CsPbI3,deformation,lambda=0.50,high,53,8.464921130367292,9
CsPbI3,deformation,lambda=0.50,high,54,10.039800775676275,9
CsPbI3,deformation,lambda=0.50,high,55,10.9656541598759,9
CsPbI3,deformation,lambda=0.50,high,56,11.139843191790227,9
CsPbI3,deformation,lambda=0.50,high,57,11.144045890639514,9
CsPbI3,deformation,lambda=0.50,high,58,10.790520636443347,9
CsPbI3,deformation,lambda=0.50,high,59,10.166640095981892,9
CsPbI3,deformation,lambda=0.50,high,60,9.792488134957937,9
CsPbI3,deformation,lambda=0.50,high,61,9.392216236881206,9
CsPbI3,deformation,lambda=0.50,high,62,8.080064410930392,9
CsPbI3,deformation,lambda=0.50,high,63,7.665257297162977,9
CsPbI3,deformation,lambda=0.50,high,64,7.317966742454923,9
CsPbI3,deformation,lambda=0.50,high,65,7.036446190130311,9
CsPbI3,deformation,lambda=0.50,high,66,6.0901735742449326,9
CsPbI3,deformation,lambda=0.50,high,67,5.624618499251932,9
CsPbI3,deformation,lambda=0.50,high,68,5.137089132927274,9
CsPbI3,deformation,lambda=0.50,high,69,4.684254527222082,9
CsPbI3,deformation,lambda=0.50,high,70,3.8353060245163966,9
CsPbI3,deformation,lambda=0.50,high,71,3.651995731593316,9
CsPbI3,deformation,lambda=0.50,high,72,3.4159205885714408,9
CsPbI3,deformation,lambda=0.50,high,73,3.1148419135597516,9
CsPbI3,deformation,lambda=0.50,high,74,2.2987039500547235,9
CsPbI3,deformation,lambda=0.50,high,75,2.1233535652207074,9
CsPbI3,deformation,lambda=0.50,high,76,1.9788991429205696,9
CsPbI3,deformation,lambda=0.50,high,77,1.8586505582429198,9
CsPbI3,deformation,lambda=0.50,high,78,1.8107945577504923,9
CsPbI3,deformation,lambda=0.50,high,79,2.027463539620795,9
CsPbI3,deformation,lambda=0.75,high,0,65.83178246878873,9
CsPbI3,deformation,lambda=0.75,high,1,73.74104132948163,9
CsPbI3,deformation,lambda=0.75,high,2,181.51070207732758,9
CsPbI3,deformation,lambda=0.75,high,3,244.37852793436554,9
CsPbI3,deformation,lambda=0.75,high,4,283.944641284759,9
CsPbI3,deformation,lambda=0.75,high,5,279.84309499679136,9
CsPbI3,deformation,lambda=0.75,high,6,148.11185811181505,9
CsPbI3,deformation,lambda=0.75,high,7,135.86044712629092,9
CsPbI3,deformation,lambda=0.75,high,8,140.55330956560562,9
CsPbI3,deformation,lambda=0.75,high,9,152.57038670203167,9
CsPbI3,deformation,lambda=0.75,high,10,199.54558577173506,9
CsPbI3,deformation,lambda=0.75,high,11,215.2566863639719,9
CsPbI3,deformation,lambda=0.75,high,12,229.68231971113642,9
CsPbI3,deformation,lambda=0.75,high,13,241.90375378547859,9
CsPbI3,deformation,lambda=0.75,high,14,255.2180203960712,9
CsPbI3,deformation,lambda=0.75,high,15,249.2510491636706,9
CsPbI3,deformation,lambda=0.75,high,16,238.02355291654413,9
CsPbI3,deformation,lambda=0.75,high,17,222.4765363746746,9
CsPbI3,deformation,lambda=0.75,high,18,165.4425602405801,9
CsPbI3,deformation,lambda=0.75,high,19,148.25862265853044,9
CsPbI3,deformation,lambda=0.75,high,20,133.69509762682506,9
CsPbI3,deformation,lambda=0.75,high,21,111.6954016208526,9
CsPbI3,deformation,lambda=0.75,high,22,95.47564849754114,9
CsPbI3,deformation,lambda=0.75,high,23,88.46978076405512,9
CsPbI3,deformation,lambda=0.75,high,24,81.92163565119232,9
CsPbI3,deformation,lambda=0.75,high,25,69.90166659383333,9
CsPbI3,deformation,lambda=0.75,high,26,59.44607428568518,9
CsPbI3,deformation,lambda=0.75,high,27,55.044628567098336,9
CsPbI3,deformation,lambda=0.75,high,28,51.49578012761022,9
CsPbI3,deformation,lambda=0.75,high,29,47.15308222184957,9
CsPbI3,deformation,lambda=0.75,high,30,46.623556327394375,9
CsPbI3,deformation,lambda=0.75,high,31,47.558129850137334,9
CsPbI3,deformation,lambda=0.75,high,32,49.19241067031124,9
CsPbI3,deformation,lambda=0.75,high,33,53.63019674364972,9
CsPbI3,deformation,lambda=0.75,high,34,58.630167042402924,9
CsPbI3,deformation,lambda=0.75,high,35,60.98815434840662,9
CsPbI3,deformation,lambda=0.75,high,36,64.93785114989753,9
CsPbI3,deformation,lambda=0.75,high,37,66.42035589266473,9
CsPbI3,deformation,lambda=0.75,high,38,68.17543211643549,9
CsPbI3,deformation,lambda=0.75,high,39,68.3091630532164,9
CsPbI3,deformation,lambda=0.75,high,40,66.78056012247713,9
CsPbI3,deformation,lambda=0.75,high,41,65.07675593505728,9
CsPbI3,deformation,lambda=0.75,high,42,60.048184389330366,9
CsPbI3,deformation,lambda=0.75,high,43,57.152221617229046,9
CsPbI3,deformation,lambda=0.75,high,44,52.35859698375809,9
CsPbI3,deformation,lambda=0.75,high,45,51.51096231795854,9
CsPbI3,deformation,lambda=0.75,high,46,55.82836149509019,9
CsPbI3,deformation,lambda=0.75,high,47,69.90109875741005,9
CsPbI3,deformation,lambda=0.75,high,48,80.51679269632615,9
CsPbI3,deformation,lambda=0.75,high,49,93.27385665726233,9
CsPbI3,deformation,lambda=0.75,high,50,124.61142593500702,9
CsPbI3,deformation,lambda=0.75,high,51,162.39662531408075,9
CsPbI3,deformation,lambda=0.75,high,52,183.29546227745098,9
CsPbI3,deformation,lambda=0.75,high,53,205.33114990074895,9
CsPbI3,deformation,lambda=0.75,high,54,251.20954376570432,9
CsPbI3,deformation,lambda=0.75,high,55,295.9651395267719,9
CsPbI3,deformation,lambda=0.75,high,56,316.4658757734133,9
CsPbI3,deformation,lambda=0.75,high,57,334.4010505286651,9
CsPbI3,deformation,lambda=0.75,high,58,361.000811285222,9
CsPbI3,deformation,lambda=0.75,high,59,370.3660450568589,9
CsPbI3,deformation,lambda=0.75,high,60,367.24504229852795,9
CsPbI3,deformation,lambda=0.75,high,61,358.8144007456307,9
CsPbI3,deformation,lambda=0.75,high,62,304.17602249146375,9
CsPbI3,deformation,lambda=0.75,high,63,278.7311015473305,9
CsPbI3,deformation,lambda=0.75,high,64,251.12267507707082,9
CsPbI3,deformation,lambda=0.75,high,65,222.8917054127055,9
CsPbI3,deformation,lambda=0.75,high,66,145.8294684327726,9
CsPbI3,deformation,lambda=0.75,high,67,124.98989246982603,9
CsPbI3,deformation,lambda=0.75,high,68,106.96981001497598,9
CsPbI3,deformation,lambda=0.75,high,69,91.78440911627685,9
CsPbI3,deformation,lambda=0.75,high,70,59.98644440206573,9
CsPbI3,deformation,lambda=0.75,high,71,52.81758384545158,9
CsPbI3,deformation,lambda=0.75,high,72,46.822826897651524,9
CsPbI3,deformation,lambda=0.75,high,73,41.77609883064985,9
CsPbI3,deformation,lambda=0.75,high,74,30.58351090086228,9
CsPbI3,deformation,lambda=0.75,high,75,27.839990121629548,9
CsPbI3,deformation,lambda=0.75,high,76,25.473234054428236,9
CsPbI3,deformation,lambda=0.75,high,77,23.438654875467556,9
CsPbI3,deformation,lambda=0.75,high,78,18.390247129511785,9
CsPbI3,deformation,lambda=0.75,high,79,16.896178067589766,9
CsPbI3,deformation,lambda=1.00,high,0,234.2261009197107,9
CsPbI3,deformation,lambda=1.00,high,1,272.28879884784544,9
CsPbI3,deformation,lambda=1.00,high,2,408.0353510755727,9
CsPbI3,deformation,lambda=1.00,high,3,463.1395623998469,9
CsPbI3,deformation,lambda=1.00,high,4,525.96993273351,9
CsPbI3,deformation,lambda=1.00,high,5,597.6985018225805,9
CsPbI3,deformation,lambda=1.00,high,6,869.4178206641203,9
CsPbI3,deformation,lambda=1.00,high,7,981.5368968505035,9
CsPbI3,deformation,lambda=1.00,high,8,1102.5787292944083,9
CsPbI3,deformation,lambda=1.00,high,9,1232.434219268158,9
CsPbI3,deformation,lambda=1.00,high,10,1649.5331583524912,9
CsPbI3,deformation,lambda=1.00,high,11,1779.277244606918,9
CsPbI3,deformation,lambda=1.00,high,12,1892.066193014005,9
CsPbI3,deformation,lambda=1.00,high,13,1978.8530890536024,9
CsPbI3,deformation,lambda=1.00,high,14,1988.746365765079,9
CsPbI3,deformation,lambda=1.00,high,15,1889.5054422009887,9
CsPbI3,deformation,lambda=1.00,high,16,1741.4524095122072,9
CsPbI3,deformation,lambda=1.00,high,17,1550.9305489399956,9
CsPbI3,deformation,lambda=1.00,high,18,888.4100220390758,9
CsPbI3,deformation,lambda=1.00,high,19,691.6327480274566,9
CsPbI3,deformation,lambda=1.00,high,20,527.2865667298149,9
CsPbI3,deformation,lambda=1.00,high,21,312.9542659599237,9
CsPbI3,deformation,lambda=1.00,high,22,268.73336586627295,9
CsPbI3,deformation,lambda=1.00,high,23,310.28942571925097,9
CsPbI3,deformation,lambda=1.00,high,24,387.73557117739864,9
CsPbI3,deformation,lambda=1.00,high,25,641.6076770184751,9
CsPbI3,deformation,lambda=1.00,high,26,1021.1924987866954,9
CsPbI3,deformation,lambda=1.00,high,27,1247.7186862533392,9
CsPbI3,deformation,lambda=1.00,high,28,1485.9978778807724,9
CsPbI3,deformation,lambda=1.00,high,29,1949.69419579778,9
CsPbI3,deformation,lambda=1.00,high,30,2308.3974682214916,9
CsPbI3,deformation,lambda=1.00,high,31,2423.2291828088655,9
CsPbI3,deformation,lambda=1.00,high,32,2485.9297356400803,9
CsPbI3,deformation,lambda=1.00,high,33,2466.9244669743184,9
CsPbI3,deformation,lambda=1.00,high,34,2291.42315315866,9
CsPbI3,deformation,lambda=1.00,high,35,2168.043586091994,9
CsPbI3,deformation,lambda=1.00,high,36,1899.1392944454553,9
CsPbI3,deformation,lambda=1.00,high,37,1769.2238435033141,9
CsPbI3,deformation,lambda=1.00,high,38,1541.231834095407,9
CsPbI3,deformation,lambda=1.00,high,39,1447.129117948015,9
CsPbI3,deformation,lambda=1.00,high,40,1306.7208107347446,9
CsPbI3,deformation,lambda=1.00,high,41,1262.8037308634298,9
CsPbI3,deformation,lambda=1.00,high,42,1248.990553558187,9
CsPbI3,deformation,lambda=1.00,high,43,1294.1029786953006,9
CsPbI3,deformation,lambda=1.00,high,44,1531.8901563466823,9
CsPbI3,deformation,lambda=1.00,high,45,1724.0535830322904,9
CsPbI3,deformation,lambda=1.00,high,46,2166.1293016272743,9
CsPbI3,deformation,lambda=1.00,high,47,2490.577811521477,9
CsPbI3,deformation,lambda=1.00,high,48,2554.401688293147,9
CsPbI3,deformation,lambda=1.00,high,49,2548.854361690283,9
CsPbI3,deformation,lambda=1.00,high,50,2388.321600732551,9
CsPbI3,deformation,lambda=1.00,high,51,2174.386202841745,9
CsPbI3,deformation,lambda=1.00,high,52,2087.5991842198655,9
CsPbI3,deformation,lambda=1.00,high,53,2023.7995354855657,9
CsPbI3,deformation,lambda=1.00,high,54,1962.4740321178951,9
CsPbI3,deformation,lambda=1.00,high,55,1979.7636481813174,9
CsPbI3,deformation,lambda=1.00,high,56,2014.0709219016917,9
CsPbI3,deformation,lambda=1.00,high,57,2062.792378138735,9
CsPbI3,deformation,lambda=1.00,high,58,2197.668066121887,9
CsPbI3,deformation,lambda=1.00,high,59,2366.32619672295,9
CsPbI3,deformation,lambda=1.00,high,60,2455.7676622195218,9
CsPbI3,deformation,lambda=1.00,high,61,2541.5080540083172,9
CsPbI3,deformation,lambda=1.00,high,62,2731.995459418408,9
CsPbI3,deformation,lambda=1.00,high,63,2757.1856133595484,9
CsPbI3,deformation,lambda=1.00,high,64,2756.6114404988875,9
CsPbI3,deformation,lambda=1.00,high,65,2730.373708481294,9
CsPbI3,deformation,lambda=1.00,high,66,2499.544829690825,9
CsPbI3,deformation,lambda=1.00,high,67,2382.2812238235892,9
CsPbI3,deformation,lambda=1.00,high,68,2255.315141350619,9
CsPbI3,deformation,lambda=1.00,high,69,2120.6232970153656,9
CsPbI3,deformation,lambda=1.00,high,70,1726.941734407773,9
CsPbI3,deformation,lambda=1.00,high,71,1610.4667841186126,9
CsPbI3,deformation,lambda=1.00,high,72,1505.3231722035182,9
CsPbI3,deformation,lambda=1.00,high,73,1410.9061806500783,9
CsPbI3,deformation,lambda=1.00,high,74,1199.2950989379256,9
CsPbI3,deformation,lambda=1.00,high,75,1147.6099356916573,9
CsPbI3,deformation,lambda=1.00,high,76,1102.5982320014443,9
CsPbI3,deformation,lambda=1.00,high,77,1062.9593860568207,9
CsPbI3,deformation,lambda=1.00,high,78,969.3595228249648,9
CsPbI3,deformation,lambda=1.00,high,79,948.4179473806721,9
CsPbI3,temperature,300 K,low,0,4.50526182821902,8
CsPbI3,temperature,300 K,low,1,4.294843504098754,8
CsPbI3,temperature,300 K,low,2,3.9763719375952347,8
CsPbI3,temperature,300 K,low,3,3.517607030018279,8
CsPbI3,temperature,300 K,low,4,3.407706907842495,8
CsPbI3,temperature,300 K,low,5,3.361695577328102,8
CsPbI3,temperature,300 K,low,6,3.365001691605845,8
CsPbI3,temperature,300 K,low,7,3.392482713055395,8
CsPbI3,temperature,300 K,low,8,3.3826542369133783,8
CsPbI3,temperature,300 K,low,9,3.3004347199117463,8
CsPbI3,temperature,300 K,low,10,3.16021797559339,8
CsPbI3,temperature,300 K,low,11,2.9692260680899074,8
CsPbI3,temperature,300 K,low,12,2.4959489701609177,8
CsPbI3,temperature,300 K,low,13,2.3169963634621142,8
CsPbI3,temperature,300 K,low,14,2.2676892565192666,8
CsPbI3,temperature,300 K,low,15,2.3648040942995974,8
CsPbI3,temperature,300 K,low,16,2.5669080594459235,8
CsPbI3,temperature,300 K,low,17,3.0746589323147306,8
CsPbI3,temperature,300 K,low,18,3.301028430066376,8
CsPbI3,temperature,300 K,low,19,3.470234743333579,8
CsPbI3,temperature,300 K,low,20,3.5488962301837303,8
CsPbI3,temperature,300 K,low,21,3.5149257511633034,8
CsPbI3,temperature,300 K,low,22,3.1382112115492276,8
CsPbI3,temperature,300 K,low,23,2.894291132240727,8
CsPbI3,temperature,300 K,low,24,2.6732370971139394,8
CsPbI3,temperature,300 K,low,25,2.488340325009157,8
CsPbI3,temperature,300 K,low,26,2.1820701714584767,8
CsPbI3,temperature,300 K,low,27,2.0431960407642396,8
CsPbI3,temperature,300 K,low,28,1.9149833496117068,8
CsPbI3,temperature,300 K,low,29,1.7987397705050865,8
CsPbI3,temperature,300 K,low,30,1.6923674256151944,8
CsPbI3,temperature,300 K,low,31,1.5008910729280591,8
CsPbI3,temperature,300 K,low,32,1.4196618662701372,8
CsPbI3,temperature,300 K,low,33,1.352953850315539,8
CsPbI3,temperature,300 K,low,34,1.3124520395882535,8
CsPbI3,temperature,300 K,low,35,1.3210587742601603,8
CsPbI3,temperature,300 K,low,36,1.5640798194452539,8
CsPbI3,temperature,300 K,low,37,1.8033408759891896,8
CsPbI3,temperature,300 K,low,38,2.1069136682830476,8
CsPbI3,temperature,300 K,low,39,2.4403633688747064,8
CsPbI3,temperature,300 K,low,40,2.7202057774291575,8
CsPbI3,temperature,300 K,low,41,2.7471913740216953,8
CsPbI3,temperature,300 K,low,42,2.5425067033744635,8
CsPbI3,temperature,300 K,low,43,2.3374139955092557,8
CsPbI3,temperature,300 K,low,44,2.1921711937102053,8
CsPbI3,temperature,300 K,low,45,2.076432146996937,8
CsPbI3,temperature,300 K,low,46,2.0895718258923206,8
CsPbI3,temperature,300 K,low,47,2.1433718963876367,8
CsPbI3,temperature,300 K,low,48,2.2285096371771913,8
CsPbI3,temperature,300 K,low,49,2.3278773928356196,8
CsPbI3,temperature,300 K,low,50,2.467332416632069,8
CsPbI3,temperature,300 K,low,51,2.464220060244179,8
CsPbI3,temperature,300 K,low,52,2.395626484482311,8
CsPbI3,temperature,300 K,low,53,2.2623460586264525,8
CsPbI3,temperature,300 K,low,54,2.0833368395284984,8
CsPbI3,temperature,300 K,low,55,1.776729633482203,8
CsPbI3,temperature,300 K,low,56,1.7812891941566602,8
CsPbI3,temperature,300 K,low,57,1.9458584885799046,8
CsPbI3,temperature,300 K,low,58,2.2326411770964856,8
CsPbI3,temperature,300 K,low,59,2.878131030944521,8
CsPbI3,temperature,300 K,low,60,3.1177013033748255,8
CsPbI3,temperature,300 K,low,61,3.2563823552855653,8
CsPbI3,temperature,300 K,low,62,3.284897428066227,8
CsPbI3,temperature,300 K,low,63,3.2137497169409266,8
CsPbI3,temperature,300 K,low,64,2.886200898936066,8
CsPbI3,temperature,300 K,low,65,2.7008375832723504,8
CsPbI3,temperature,300 K,low,66,2.527190483617831,8
CsPbI3,temperature,300 K,low,67,2.3638547753865016,8
CsPbI3,temperature,300 K,low,68,2.2042805095433375,8
CsPbI3,temperature,300 K,low,69,1.9318847062319764,8
CsPbI3,temperature,300 K,low,70,1.855157052525871,8
CsPbI3,temperature,300 K,low,71,1.8317437122463849,8
CsPbI3,temperature,300 K,low,72,1.8725986904992769,8
CsPbI3,temperature,300 K,low,73,1.9698151784426188,8
CsPbI3,temperature,300 K,low,74,2.181520983863459,8
CsPbI3,temperature,300 K,low,75,2.233601474126729,8
CsPbI3,temperature,300 K,low,76,2.2273087875022934,8
CsPbI3,temperature,300 K,low,77,2.1749489181724493,8
CsPbI3,temperature,300 K,low,78,2.1132517853512134,8
CsPbI3,temperature,300 K,low,79,2.19954863375863,8
CsPbI3,temperature,450 K,low,0,5.06869657885079,8
CsPbI3,temperature,450 K,low,1,4.79083663624285,8
CsPbI3,temperature,450 K,low,2,4.449155597007723,8
CsPbI3,temperature,450 K,low,3,3.5887973954835926,8
CsPbI3,temperature,450 K,low,4,3.253220432656233,8
CsPbI3,temperature,450 K,low,5,3.0512984352377033,8
CsPbI3,temperature,450 K,low,6,2.9510627432638614,8
CsPbI3,temperature,450 K,low,7,2.893783790589396,8
CsPbI3,temperature,450 K,low,8,2.748908290406797,8
CsPbI3,temperature,450 K,low,9,2.6397954420005245,8
CsPbI3,temperature,450 K,low,10,2.524020820213613,8
CsPbI3,temperature,450 K,low,11,2.445208514312888,8
CsPbI3,temperature,450 K,low,12,2.462505735803349,8
CsPbI3,temperature,450 K,low,13,2.484541642716174,8
CsPbI3,temperature,450 K,low,14,2.540398306494812,8
CsPbI3,temperature,450 K,low,15,2.724266437458802,8
CsPbI3,temperature,450 K,low,16,3.078551535151678,8
CsPbI3,temperature,450 K,low,17,3.579788828912119,8
CsPbI3,temperature,450 K,low,18,3.382177603345371,8
CsPbI3,temperature,450 K,low,19,3.090733660306351,8
CsPbI3,temperature,450 K,low,20,2.896167744055996,8
CsPbI3,temperature,450 K,low,21,2.7514430312811666,8
CsPbI3,temperature,450 K,low,22,2.197142075754171,8
CsPbI3,temperature,450 K,low,23,1.8491529794013466,8
CsPbI3,temperature,450 K,low,24,1.605679864033166,8
CsPbI3,temperature,450 K,low,25,1.5449815362759418,8
CsPbI3,temperature,450 K,low,26,1.8658369520829106,8
CsPbI3,temperature,450 K,low,27,2.1056300680651785,8
CsPbI3,temperature,450 K,low,28,2.334352641086044,8
CsPbI3,temperature,450 K,low,29,2.5384212214392514,8
CsPbI3,temperature,450 K,low,30,2.715030575770699,8
CsPbI3,temperature,450 K,low,31,2.983341050433526,8
CsPbI3,temperature,450 K,low,32,3.071135524963201,8
CsPbI3,temperature,450 K,low,33,3.115358959283989,8
CsPbI3,temperature,450 K,low,34,3.1097485319556726,8
CsPbI3,temperature,450 K,low,35,3.0563486757842466,8
CsPbI3,temperature,450 K,low,36,2.83399133764978,8
CsPbI3,temperature,450 K,low,37,2.6975057241187193,8
CsPbI3,temperature,450 K,low,38,2.5892603447498703,8
CsPbI3,temperature,450 K,low,39,2.539492663560498,8
CsPbI3,temperature,450 K,low,40,2.5430325102380116,8
CsPbI3,temperature,450 K,low,41,2.5892502701250812,8
CsPbI3,temperature,450 K,low,42,2.5970401702687975,8
CsPbI3,temperature,450 K,low,43,2.581851735521,8
CsPbI3,temperature,450 K,low,44,2.549587603005816,8
CsPbI3,temperature,450 K,low,45,2.57785645460311,8
CsPbI3,temperature,450 K,low,46,2.70046650485603,8
CsPbI3,temperature,450 K,low,47,2.8949949927776837,8
CsPbI3,temperature,450 K,low,48,3.1274711860866296,8
CsPbI3,temperature,450 K,low,49,3.3616497133683354,8
CsPbI3,temperature,450 K,low,50,3.7944427501483036,8
CsPbI3,temperature,450 K,low,51,3.9578250855181403,8
CsPbI3,temperature,450 K,low,52,4.0327230191839645,8
CsPbI3,temperature,450 K,low,53,4.002173724352841,8
CsPbI3,temperature,450 K,low,54,3.8627764475463806,8
CsPbI3,temperature,450 K,low,55,3.2923558573923137,8
CsPbI3,temperature,450 K,low,56,2.9023135623043577,8
CsPbI3,temperature,450 K,low,57,2.5196762969844513,8
CsPbI3,temperature,450 K,low,58,2.2210561721762807,8
CsPbI3,temperature,450 K,low,59,2.1213541262885163,8
CsPbI3,temperature,450 K,low,60,2.3440403943287644,8
CsPbI3,temperature,450 K,low,61,2.6536535710210565,8
CsPbI3,temperature,450 K,low,62,2.9436674506285225,8
CsPbI3,temperature,450 K,low,63,3.1503371430375497,8
CsPbI3,temperature,450 K,low,64,3.3247252084774477,8
CsPbI3,temperature,450 K,low,65,3.3177865041081778,8
CsPbI3,temperature,450 K,low,66,3.252230762759421,8
CsPbI3,temperature,450 K,low,67,3.1290423071057023,8
CsPbI3,temperature,450 K,low,68,2.990667652617822,8
CsPbI3,temperature,450 K,low,69,3.2200332322529643,8
CsPbI3,temperature,450 K,low,70,3.5638438549680544,8
CsPbI3,temperature,450 K,low,71,3.7400400869437838,8
CsPbI3,temperature,450 K,low,72,3.644789771717299,8
CsPbI3,temperature,450 K,low,73,3.4243436874182973,8
CsPbI3,temperature,450 K,low,74,3.388777413538282,8
CsPbI3,temperature,450 K,low,75,3.401093008529373,8
CsPbI3,temperature,450 K,low,76,3.16045851141329,8
CsPbI3,temperature,450 K,low,77,2.7445820306774027,8
CsPbI3,temperature,450 K,low,78,2.177590954040435,8
CsPbI3,temperature,450 K,low,79,2.063829966242343,8
CsPbI3,temperature,600 K,high,0,7.247285947753719,8
CsPbI3,temperature,600 K,high,1,11.369999605409221,8
CsPbI3,temperature,600 K,high,2,11.860953802079754,8
CsPbI3,temperature,600 K,high,3,8.528887449657136,8
CsPbI3,temperature,600 K,high,4,7.921623118880301,8
CsPbI3,temperature,600 K,high,5,8.753530960170865,8
CsPbI3,temperature,600 K,high,6,12.41481476883838,8
CsPbI3,temperature,600 K,high,7,13.56855967885978,8
CsPbI3,temperature,600 K,high,8,14.667343126288497,8
CsPbI3,temperature,600 K,high,9,15.850947050533737,8
CsPbI3,temperature,600 K,high,10,20.78747023237688,8
