# cspbi3_320atom_train_like_00000 source=scripted_perturbation label=Ewald-QEq_teacher
320
  25.1600000000  0.0000000000  0.0000000000  0.0000000000  25.1600000000  0.0000000000  0.0000000000  0.0000000000  25.1600000000
I    3.0839931000   18.8689584200   9.3677912400  0.00000000  0.00000000  0.00000000  -0.6373069000
I    0.0424488200   22.0109184000   9.4826865900  0.00000000  0.00000000  0.00000000  -0.6354419100
Cs   0.0098889700   18.8304362400   12.5460580400  0.00000000  0.00000000  0.00000000   0.7561546400
Pb   3.2499985800   22.0018810900   15.6602705600  0.00000000  0.00000000  0.00000000   1.1537759500
I    3.2218275200   22.0292459900   12.4797635000  0.00000000  0.00000000  0.00000000  -0.6393111900
I    3.0955296500   18.8669210800   15.7603406200  0.00000000  0.00000000  0.00000000  -0.6391051800
I    0.0033637000   21.9315263300   15.7584352600  0.00000000  0.00000000  0.00000000  -0.6356436600
Cs   0.0813518400   18.8706338000   18.8553795300  0.00000000  0.00000000  0.00000000   0.7569159100
Pb   3.2514853100   22.0771394800   22.0667298200  0.00000000  0.00000000  0.00000000   1.1533087200
I    3.2151948000   21.9992807800   18.9163401800  0.00000000  0.00000000  0.00000000  -0.6368461900
I    3.2009934600   18.8392863600   22.0347914700  0.00000000  0.00000000  0.00000000  -0.6358968800
I    25.1112878400   21.9717320600   21.9353698600  0.00000000  0.00000000  0.00000000  -0.6361833400
Cs   6.2628946700   25.1493754000   25.0985794900  0.00000000  0.00000000  0.00000000   0.7561059500
Pb   9.4603044800   3.0826367000   3.1261311400  0.00000000  0.00000000  0.00000000   1.1601168600
I    9.4033786400   3.2192936300   0.0409922300  0.00000000  0.00000000  0.00000000  -0.6349361900
I    9.4425235600   0.0388666900   3.1578255600  0.00000000  0.00000000  0.00000000  -0.6372840500
I    6.3650870900   3.1377499900   3.0764160200  0.00000000  0.00000000  0.00000000  -0.6349602800
Cs   6.3009807100   0.0574047100   6.3225912500  0.00000000  0.00000000  0.00000000   0.7562645200
Pb   9.3853026100   3.1401797100   9.4342340500  0.00000000  0.00000000  0.00000000   1.1536428700
I    9.4876827000   3.2169675300   6.3311125200  0.00000000  0.00000000  0.00000000  -0.6363437200
I    9.3289516900   25.1140097100   9.4710116500  0.00000000  0.00000000  0.00000000  -0.6382669500
I    6.2692953900   3.2430296600   9.3741145200  0.00000000  0.00000000  0.00000000  -0.6392194000
Cs   6.3168819900   0.0269531100   12.4953504300  0.00000000  0.00000000  0.00000000   0.7538152300
Pb   9.4363358200   3.1686914300   15.6215707500  0.00000000  0.00000000  0.00000000   1.1540279700
I    9.5185593100   3.0648233700   12.6745013200  0.00000000  0.00000000  0.00000000  -0.6397790100
I    9.4048238500   25.0772524300   15.7019764000  0.00000000  0.00000000  0.00000000  -0.6374445300
I    6.2318464600   3.1500789000   15.6953673100  0.00000000  0.00000000  0.00000000  -0.6386198500
Cs   6.3614428100   0.0009707500   18.8204227200  0.00000000  0.00000000  0.00000000   0.7525621300
Pb   9.4726452600   3.0600063500   21.8987031800  0.00000000  0.00000000  0.00000000   1.1519449600
I    9.3816810600   3.1560496900   18.8440575000  0.00000000  0.00000000  0.00000000  -0.6386806500
I    9.3592560600   25.1195304500   22.0662633700  0.00000000  0.00000000  0.00000000  -0.6394258800
I    6.2847856600   3.2142787000   22.0172908600  0.00000000  0.00000000  0.00000000  -0.6368018300
Cs   6.2397025200   6.3290276300   0.0408954600  0.00000000  0.00000000  0.00000000   0.7591028200
Pb   9.4359464500   9.5236973600   3.0833048700  0.00000000  0.00000000  0.00000000   1.1627177200
I    9.4546827400   9.4438829400   0.0816222000  0.00000000  0.00000000  0.00000000  -0.6379990800
I    9.3540102100   6.3926573400   3.1213722300  0.00000000  0.00000000  0.00000000  -0.6333224400
I    6.2598427600   9.3334252900   3.2206619400  0.00000000  0.00000000  0.00000000  -0.6383270000
Cs   6.2810012700   6.2094999700   6.2689457100  0.00000000  0.00000000  0.00000000   0.7588777100
Pb   9.3620891100   9.5382188900   9.5015585400  0.00000000  0.00000000  0.00000000   1.1541675500
I    9.4155061100   9.4747763100   6.2446014800  0.00000000  0.00000000  0.00000000  -0.6343574700
I    9.5011001400   6.2346180400   9.4723505200  0.00000000  0.00000000  0.00000000  -0.6356966400
I    6.2485466300   9.3623985000   9.4700628800  0.00000000  0.00000000  0.00000000  -0.6379188200
Cs   6.3013535800   6.2605304300   12.6425879000  0.00000000  0.00000000  0.00000000   0.7530874500
Pb   9.3877517400   9.3688734300   15.7448322600  0.00000000  0.00000000  0.00000000   1.1586266000
I    9.4967449000   9.4942431200   12.6333949400  0.00000000  0.00000000  0.00000000  -0.6375086800
I    9.4475822200   6.2849396000   15.7598248900  0.00000000  0.00000000  0.00000000  -0.6384764700
I    6.2430445400   9.5360634000   15.7024842800  0.00000000  0.00000000  0.00000000  -0.6386425000
